[run number],number-of-tasks,vicinity-radius,dependence-exponent,number-of-people,willingness-to-help,initial-patience,self-conscious-coeff,[step]
3920,100,10,2,50,100,100,1.5,879
3933,100,10,2,50,100,100,1.5,490
3938,100,10,2,50,100,100,1.5,404
3932,100,10,2,50,100,100,1.5,543
3935,100,10,2,50,100,100,1.5,545
3940,100,10,2,50,100,100,1.5,439
3934,100,10,2,50,100,100,1.5,743
3939,100,10,2,50,100,100,1.5,538
3937,100,10,2,50,100,100,1.5,528
3936,100,10,2,50,100,100,1.5,595
3941,100,10,2,50,100,100,1.5,696
3946,100,10,2,50,100,100,1.5,432
3943,100,10,2,50,100,100,1.5,743
3928,100,10,2,50,100,100,1.5,1522
3942,100,10,2,50,100,100,1.5,916
3944,100,10,2,50,100,100,1.5,657
3949,100,10,2,50,100,100,1.5,437
3950,100,10,2,50,100,100,1.5,419
3948,100,10,2,50,100,100,1.5,700
3951,100,10,2,50,100,100,1.5,527
3945,100,10,2,50,100,100,1.5,1053
3953,100,10,2,50,100,100,1.5,668
3952,100,10,2,50,100,100,1.5,709
3954,100,10,2,50,100,100,1.5,736
3955,100,10,2,50,100,100,1.5,651
3958,100,10,2,50,100,100,1.5,572
3947,100,10,2,50,100,100,1.5,989
3956,100,10,2,50,100,100,1.5,500
3961,100,10,2,50,100,100,1.5,617
3963,100,10,2,50,100,100,1.5,625
3962,100,10,2,50,100,100,1.5,435
3964,100,10,2,50,100,100,1.5,511
3959,100,10,2,50,100,100,1.5,610
3967,100,10,2,50,100,100,1.5,471
3960,100,10,2,50,100,100,1.5,760
3965,100,10,2,50,100,100,1.5,453
3968,100,10,2,50,100,100,1.5,457
3957,100,10,2,50,100,100,1.5,1201
3970,100,10,2,50,100,100,1.5,433
3971,100,10,2,50,100,100,1.5,576
3972,100,10,2,50,100,100,1.5,422
3973,100,10,2,50,100,100,1.5,570
3966,100,10,2,50,100,100,1.5,1039
3975,100,10,2,50,100,100,1.5,522
3978,100,10,2,50,100,100,1.5,481
3969,100,10,2,50,100,100,1.5,1141
3977,100,10,2,50,100,100,1.5,749
3974,100,10,2,50,100,100,1.5,766
3976,100,10,2,50,100,100,1.5,643
3981,100,10,2,50,100,100,1.5,553
3980,100,10,2,50,100,100,1.5,529
3982,100,10,2,50,100,100,1.5,888
3986,100,10,2,50,100,100,1.5,358
3990,100,10,2,50,100,100,1.5,315
3985,100,10,2,50,100,100,1.5,581
3984,100,10,2,50,100,100,1.5,742
3983,100,10,2,50,100,100,1.5,696
4001,100,11,0.5,50,100,100,1.5,36
3979,100,10,2,50,100,100,1.5,1107
4002,100,11,0.5,50,100,100,1.5,46
3989,100,10,2,50,100,100,1.5,490
3993,100,10,2,50,100,100,1.5,362
3987,100,10,2,50,100,100,1.5,598
4003,100,11,0.5,50,100,100,1.5,37
4004,100,11,0.5,50,100,100,1.5,40
4005,100,11,0.5,50,100,100,1.5,47
3988,100,10,2,50,100,100,1.5,744
4006,100,11,0.5,50,100,100,1.5,37
4007,100,11,0.5,50,100,100,1.5,41
3992,100,10,2,50,100,100,1.5,409
4009,100,11,0.5,50,100,100,1.5,34
4008,100,11,0.5,50,100,100,1.5,40
4010,100,11,0.5,50,100,100,1.5,35
4013,100,11,0.5,50,100,100,1.5,39
4014,100,11,0.5,50,100,100,1.5,38
4012,100,11,0.5,50,100,100,1.5,38
4011,100,11,0.5,50,100,100,1.5,36
4015,100,11,0.5,50,100,100,1.5,47
4016,100,11,0.5,50,100,100,1.5,44
4017,100,11,0.5,50,100,100,1.5,46
4018,100,11,0.5,50,100,100,1.5,42
4021,100,11,0.5,50,100,100,1.5,34
4019,100,11,0.5,50,100,100,1.5,41
4022,100,11,0.5,50,100,100,1.5,40
4020,100,11,0.5,50,100,100,1.5,57
4024,100,11,0.5,50,100,100,1.5,40
4023,100,11,0.5,50,100,100,1.5,38
4025,100,11,0.5,50,100,100,1.5,36
3995,100,10,2,50,100,100,1.5,544
4026,100,11,0.5,50,100,100,1.5,38
4028,100,11,0.5,50,100,100,1.5,29
3994,100,10,2,50,100,100,1.5,470
4027,100,11,0.5,50,100,100,1.5,41
4029,100,11,0.5,50,100,100,1.5,43
4030,100,11,0.5,50,100,100,1.5,38
4031,100,11,0.5,50,100,100,1.5,36
4032,100,11,0.5,50,100,100,1.5,39
4033,100,11,0.5,50,100,100,1.5,37
4034,100,11,0.5,50,100,100,1.5,38
4035,100,11,0.5,50,100,100,1.5,38
4036,100,11,0.5,50,100,100,1.5,50
4037,100,11,0.5,50,100,100,1.5,51
3996,100,10,2,50,100,100,1.5,747
4039,100,11,0.5,50,100,100,1.5,42
4038,100,11,0.5,50,100,100,1.5,42
4041,100,11,0.5,50,100,100,1.5,35
4040,100,11,0.5,50,100,100,1.5,36
4042,100,11,0.5,50,100,100,1.5,44
4044,100,11,0.5,50,100,100,1.5,38
4043,100,11,0.5,50,100,100,1.5,38
4046,100,11,0.5,50,100,100,1.5,36
4045,100,11,0.5,50,100,100,1.5,56
4048,100,11,0.5,50,100,100,1.5,44
4050,100,11,0.5,50,100,100,1.5,44
4051,100,11,0.5,50,100,100,1.5,41
4047,100,11,0.5,50,100,100,1.5,38
4049,100,11,0.5,50,100,100,1.5,42
4053,100,11,0.5,50,100,100,1.5,42
4052,100,11,0.5,50,100,100,1.5,50
3999,100,10,2,50,100,100,1.5,546
4055,100,11,0.5,50,100,100,1.5,35
4054,100,11,0.5,50,100,100,1.5,39
4057,100,11,0.5,50,100,100,1.5,39
4056,100,11,0.5,50,100,100,1.5,37
4000,100,10,2,50,100,100,1.5,579
4059,100,11,0.5,50,100,100,1.5,36
4058,100,11,0.5,50,100,100,1.5,38
4062,100,11,0.5,50,100,100,1.5,35
4060,100,11,0.5,50,100,100,1.5,43
4061,100,11,0.5,50,100,100,1.5,39
4064,100,11,0.5,50,100,100,1.5,35
4063,100,11,0.5,50,100,100,1.5,39
4066,100,11,0.5,50,100,100,1.5,36
4065,100,11,0.5,50,100,100,1.5,37
3997,100,10,2,50,100,100,1.5,1153
4067,100,11,0.5,50,100,100,1.5,46
4069,100,11,0.5,50,100,100,1.5,40
3991,100,10,2,50,100,100,1.5,1129
4068,100,11,0.5,50,100,100,1.5,54
4070,100,11,0.5,50,100,100,1.5,41
4071,100,11,0.5,50,100,100,1.5,30
4077,100,11,0.5,50,100,100,1.5,37
4073,100,11,0.5,50,100,100,1.5,38
4072,100,11,0.5,50,100,100,1.5,43
4074,100,11,0.5,50,100,100,1.5,43
4076,100,11,0.5,50,100,100,1.5,40
4078,100,11,0.5,50,100,100,1.5,38
4075,100,11,0.5,50,100,100,1.5,45
4080,100,11,0.5,50,100,100,1.5,45
4079,100,11,0.5,50,100,100,1.5,41
4081,100,11,0.5,50,100,100,1.5,40
4084,100,11,0.5,50,100,100,1.5,42
4083,100,11,0.5,50,100,100,1.5,45
4085,100,11,0.5,50,100,100,1.5,36
4082,100,11,0.5,50,100,100,1.5,44
4088,100,11,0.5,50,100,100,1.5,30
4087,100,11,0.5,50,100,100,1.5,39
4086,100,11,0.5,50,100,100,1.5,42
4094,100,11,0.5,50,100,100,1.5,35
4089,100,11,0.5,50,100,100,1.5,34
4093,100,11,0.5,50,100,100,1.5,36
4091,100,11,0.5,50,100,100,1.5,50
4095,100,11,0.5,50,100,100,1.5,34
4090,100,11,0.5,50,100,100,1.5,43
4092,100,11,0.5,50,100,100,1.5,48
4096,100,11,0.5,50,100,100,1.5,48
3998,100,10,2,50,100,100,1.5,971
4099,100,11,0.5,50,100,100,1.5,34
4098,100,11,0.5,50,100,100,1.5,37
4100,100,11,0.5,50,100,100,1.5,38
4097,100,11,0.5,50,100,100,1.5,45
4102,100,11,1,50,100,100,1.5,64
4104,100,11,1,50,100,100,1.5,67
4101,100,11,1,50,100,100,1.5,74
4107,100,11,1,50,100,100,1.5,72
4103,100,11,1,50,100,100,1.5,67
4112,100,11,1,50,100,100,1.5,65
4110,100,11,1,50,100,100,1.5,93
4111,100,11,1,50,100,100,1.5,85
4108,100,11,1,50,100,100,1.5,92
4105,100,11,1,50,100,100,1.5,96
4116,100,11,1,50,100,100,1.5,77
4109,100,11,1,50,100,100,1.5,71
4114,100,11,1,50,100,100,1.5,80
4106,100,11,1,50,100,100,1.5,104
4113,100,11,1,50,100,100,1.5,98
4115,100,11,1,50,100,100,1.5,70
4117,100,11,1,50,100,100,1.5,67
4118,100,11,1,50,100,100,1.5,106
4119,100,11,1,50,100,100,1.5,59
4122,100,11,1,50,100,100,1.5,67
4131,100,11,1,50,100,100,1.5,51
4127,100,11,1,50,100,100,1.5,73
4129,100,11,1,50,100,100,1.5,69
4125,100,11,1,50,100,100,1.5,75
4121,100,11,1,50,100,100,1.5,103
4124,100,11,1,50,100,100,1.5,78
4123,100,11,1,50,100,100,1.5,87
4126,100,11,1,50,100,100,1.5,78
4120,100,11,1,50,100,100,1.5,97
4128,100,11,1,50,100,100,1.5,71
4132,100,11,1,50,100,100,1.5,72
4130,100,11,1,50,100,100,1.5,70
4133,100,11,1,50,100,100,1.5,69
4134,100,11,1,50,100,100,1.5,83
4135,100,11,1,50,100,100,1.5,74
4137,100,11,1,50,100,100,1.5,66
4138,100,11,1,50,100,100,1.5,65
4139,100,11,1,50,100,100,1.5,63
4141,100,11,1,50,100,100,1.5,60
4136,100,11,1,50,100,100,1.5,81
4142,100,11,1,50,100,100,1.5,65
4147,100,11,1,50,100,100,1.5,62
4145,100,11,1,50,100,100,1.5,78
4140,100,11,1,50,100,100,1.5,81
4143,100,11,1,50,100,100,1.5,71
4146,100,11,1,50,100,100,1.5,74
4144,100,11,1,50,100,100,1.5,79
4149,100,11,1,50,100,100,1.5,66
4148,100,11,1,50,100,100,1.5,67
4150,100,11,1,50,100,100,1.5,113
4151,100,11,1,50,100,100,1.5,72
4152,100,11,1,50,100,100,1.5,80
4153,100,11,1,50,100,100,1.5,68
4154,100,11,1,50,100,100,1.5,67
4156,100,11,1,50,100,100,1.5,64
4157,100,11,1,50,100,100,1.5,72
4155,100,11,1,50,100,100,1.5,78
4159,100,11,1,50,100,100,1.5,75
4164,100,11,1,50,100,100,1.5,82
4158,100,11,1,50,100,100,1.5,86
4161,100,11,1,50,100,100,1.5,87
4163,100,11,1,50,100,100,1.5,80
4162,100,11,1,50,100,100,1.5,81
4160,100,11,1,50,100,100,1.5,84
4166,100,11,1,50,100,100,1.5,61
4165,100,11,1,50,100,100,1.5,74
4169,100,11,1,50,100,100,1.5,67
4168,100,11,1,50,100,100,1.5,72
4167,100,11,1,50,100,100,1.5,73
4170,100,11,1,50,100,100,1.5,80
4171,100,11,1,50,100,100,1.5,80
4173,100,11,1,50,100,100,1.5,58
4172,100,11,1,50,100,100,1.5,69
4174,100,11,1,50,100,100,1.5,75
4176,100,11,1,50,100,100,1.5,67
4175,100,11,1,50,100,100,1.5,78
4180,100,11,1,50,100,100,1.5,62
4177,100,11,1,50,100,100,1.5,77
4179,100,11,1,50,100,100,1.5,78
4178,100,11,1,50,100,100,1.5,90
4181,100,11,1,50,100,100,1.5,74
4182,100,11,1,50,100,100,1.5,54
4183,100,11,1,50,100,100,1.5,65
4185,100,11,1,50,100,100,1.5,73
4189,100,11,1,50,100,100,1.5,67
4192,100,11,1,50,100,100,1.5,62
4184,100,11,1,50,100,100,1.5,91
4187,100,11,1,50,100,100,1.5,76
4191,100,11,1,50,100,100,1.5,57
4188,100,11,1,50,100,100,1.5,74
4186,100,11,1,50,100,100,1.5,101
4190,100,11,1,50,100,100,1.5,77
4196,100,11,1,50,100,100,1.5,67
4193,100,11,1,50,100,100,1.5,79
4195,100,11,1,50,100,100,1.5,71
4194,100,11,1,50,100,100,1.5,104
4197,100,11,1,50,100,100,1.5,69
4199,100,11,1,50,100,100,1.5,75
4200,100,11,1,50,100,100,1.5,67
4198,100,11,1,50,100,100,1.5,84
4201,100,11,1.5,50,100,100,1.5,179
4208,100,11,1.5,50,100,100,1.5,175
4204,100,11,1.5,50,100,100,1.5,206
4202,100,11,1.5,50,100,100,1.5,202
4203,100,11,1.5,50,100,100,1.5,192
4205,100,11,1.5,50,100,100,1.5,191
4210,100,11,1.5,50,100,100,1.5,169
4213,100,11,1.5,50,100,100,1.5,166
4206,100,11,1.5,50,100,100,1.5,206
4207,100,11,1.5,50,100,100,1.5,257
4211,100,11,1.5,50,100,100,1.5,219
4214,100,11,1.5,50,100,100,1.5,178
4212,100,11,1.5,50,100,100,1.5,248
4209,100,11,1.5,50,100,100,1.5,226
4215,100,11,1.5,50,100,100,1.5,230
4217,100,11,1.5,50,100,100,1.5,171
4216,100,11,1.5,50,100,100,1.5,257
4218,100,11,1.5,50,100,100,1.5,177
4221,100,11,1.5,50,100,100,1.5,173
4220,100,11,1.5,50,100,100,1.5,200
4222,100,11,1.5,50,100,100,1.5,167
4219,100,11,1.5,50,100,100,1.5,219
4223,100,11,1.5,50,100,100,1.5,213
4227,100,11,1.5,50,100,100,1.5,167
4226,100,11,1.5,50,100,100,1.5,184
4229,100,11,1.5,50,100,100,1.5,152
4228,100,11,1.5,50,100,100,1.5,211
4225,100,11,1.5,50,100,100,1.5,207
4231,100,11,1.5,50,100,100,1.5,176
4224,100,11,1.5,50,100,100,1.5,178
4230,100,11,1.5,50,100,100,1.5,211
4232,100,11,1.5,50,100,100,1.5,209
4234,100,11,1.5,50,100,100,1.5,188
4236,100,11,1.5,50,100,100,1.5,206
4233,100,11,1.5,50,100,100,1.5,223
4235,100,11,1.5,50,100,100,1.5,215
4238,100,11,1.5,50,100,100,1.5,195
4237,100,11,1.5,50,100,100,1.5,186
4241,100,11,1.5,50,100,100,1.5,173
4240,100,11,1.5,50,100,100,1.5,196
4239,100,11,1.5,50,100,100,1.5,235
4242,100,11,1.5,50,100,100,1.5,203
4243,100,11,1.5,50,100,100,1.5,198
4245,100,11,1.5,50,100,100,1.5,170
4244,100,11,1.5,50,100,100,1.5,188
4246,100,11,1.5,50,100,100,1.5,258
4247,100,11,1.5,50,100,100,1.5,202
4248,100,11,1.5,50,100,100,1.5,209
4250,100,11,1.5,50,100,100,1.5,197
4252,100,11,1.5,50,100,100,1.5,207
4249,100,11,1.5,50,100,100,1.5,250
4253,100,11,1.5,50,100,100,1.5,159
4256,100,11,1.5,50,100,100,1.5,165
4251,100,11,1.5,50,100,100,1.5,208
4259,100,11,1.5,50,100,100,1.5,164
4258,100,11,1.5,50,100,100,1.5,175
4254,100,11,1.5,50,100,100,1.5,241
4255,100,11,1.5,50,100,100,1.5,216
4261,100,11,1.5,50,100,100,1.5,148
4257,100,11,1.5,50,100,100,1.5,230
4262,100,11,1.5,50,100,100,1.5,183
4260,100,11,1.5,50,100,100,1.5,224
4265,100,11,1.5,50,100,100,1.5,137
4263,100,11,1.5,50,100,100,1.5,199
4264,100,11,1.5,50,100,100,1.5,176
4266,100,11,1.5,50,100,100,1.5,179
4267,100,11,1.5,50,100,100,1.5,173
4269,100,11,1.5,50,100,100,1.5,191
4271,100,11,1.5,50,100,100,1.5,161
4273,100,11,1.5,50,100,100,1.5,155
4268,100,11,1.5,50,100,100,1.5,206
4274,100,11,1.5,50,100,100,1.5,195
4275,100,11,1.5,50,100,100,1.5,158
4272,100,11,1.5,50,100,100,1.5,218
4270,100,11,1.5,50,100,100,1.5,222
4277,100,11,1.5,50,100,100,1.5,185
4278,100,11,1.5,50,100,100,1.5,153
4276,100,11,1.5,50,100,100,1.5,213
4283,100,11,1.5,50,100,100,1.5,163
4280,100,11,1.5,50,100,100,1.5,193
4281,100,11,1.5,50,100,100,1.5,213
4279,100,11,1.5,50,100,100,1.5,288
4282,100,11,1.5,50,100,100,1.5,211
4285,100,11,1.5,50,100,100,1.5,178
4286,100,11,1.5,50,100,100,1.5,184
4284,100,11,1.5,50,100,100,1.5,207
4290,100,11,1.5,50,100,100,1.5,172
4287,100,11,1.5,50,100,100,1.5,206
4288,100,11,1.5,50,100,100,1.5,201
4291,100,11,1.5,50,100,100,1.5,170
4294,100,11,1.5,50,100,100,1.5,173
4292,100,11,1.5,50,100,100,1.5,203
4296,100,11,1.5,50,100,100,1.5,152
4289,100,11,1.5,50,100,100,1.5,240
4293,100,11,1.5,50,100,100,1.5,226
4299,100,11,1.5,50,100,100,1.5,164
4297,100,11,1.5,50,100,100,1.5,177
4295,100,11,1.5,50,100,100,1.5,225
4298,100,11,1.5,50,100,100,1.5,247
4300,100,11,1.5,50,100,100,1.5,199
4305,100,11,2,50,100,100,1.5,395
4303,100,11,2,50,100,100,1.5,478
4302,100,11,2,50,100,100,1.5,535
4301,100,11,2,50,100,100,1.5,743
4308,100,11,2,50,100,100,1.5,597
4306,100,11,2,50,100,100,1.5,598
4309,100,11,2,50,100,100,1.5,645
4310,100,11,2,50,100,100,1.5,505
4311,100,11,2,50,100,100,1.5,607
4314,100,11,2,50,100,100,1.5,715
4312,100,11,2,50,100,100,1.5,711
4313,100,11,2,50,100,100,1.5,780
4316,100,11,2,50,100,100,1.5,690
4304,100,11,2,50,100,100,1.5,1244
4315,100,11,2,50,100,100,1.5,919
4307,100,11,2,50,100,100,1.5,1018
4318,100,11,2,50,100,100,1.5,475
4317,100,11,2,50,100,100,1.5,711
4319,100,11,2,50,100,100,1.5,530
4323,100,11,2,50,100,100,1.5,418
4322,100,11,2,50,100,100,1.5,515
4324,100,11,2,50,100,100,1.5,615
4330,100,11,2,50,100,100,1.5,498
4325,100,11,2,50,100,100,1.5,681
4329,100,11,2,50,100,100,1.5,587
4320,100,11,2,50,100,100,1.5,1205
4321,100,11,2,50,100,100,1.5,1022
4327,100,11,2,50,100,100,1.5,982
4332,100,11,2,50,100,100,1.5,466
4331,100,11,2,50,100,100,1.5,829
4328,100,11,2,50,100,100,1.5,804
4326,100,11,2,50,100,100,1.5,1101
4335,100,11,2,50,100,100,1.5,668
4334,100,11,2,50,100,100,1.5,961
4333,100,11,2,50,100,100,1.5,1174
4338,100,11,2,50,100,100,1.5,593
4336,100,11,2,50,100,100,1.5,761
4342,100,11,2,50,100,100,1.5,742
4339,100,11,2,50,100,100,1.5,725
4343,100,11,2,50,100,100,1.5,773
4337,100,11,2,50,100,100,1.5,885
4340,100,11,2,50,100,100,1.5,699
4341,100,11,2,50,100,100,1.5,1078
4346,100,11,2,50,100,100,1.5,642
4345,100,11,2,50,100,100,1.5,844
4348,100,11,2,50,100,100,1.5,628
4347,100,11,2,50,100,100,1.5,936
4353,100,11,2,50,100,100,1.5,473
4349,100,11,2,50,100,100,1.5,708
4344,100,11,2,50,100,100,1.5,1192
4352,100,11,2,50,100,100,1.5,602
4351,100,11,2,50,100,100,1.5,781
4357,100,11,2,50,100,100,1.5,484
4350,100,11,2,50,100,100,1.5,922
4360,100,11,2,50,100,100,1.5,468
4359,100,11,2,50,100,100,1.5,696
4354,100,11,2,50,100,100,1.5,935
4358,100,11,2,50,100,100,1.5,676
4356,100,11,2,50,100,100,1.5,857
4355,100,11,2,50,100,100,1.5,854
4362,100,11,2,50,100,100,1.5,867
4365,100,11,2,50,100,100,1.5,577
4361,100,11,2,50,100,100,1.5,622
4363,100,11,2,50,100,100,1.5,758
4370,100,11,2,50,100,100,1.5,596
4369,100,11,2,50,100,100,1.5,496
4364,100,11,2,50,100,100,1.5,1186
4368,100,11,2,50,100,100,1.5,810
4373,100,11,2,50,100,100,1.5,548
4371,100,11,2,50,100,100,1.5,827
4366,100,11,2,50,100,100,1.5,1424
4374,100,11,2,50,100,100,1.5,748
4372,100,11,2,50,100,100,1.5,852
4375,100,11,2,50,100,100,1.5,820
4380,100,11,2,50,100,100,1.5,566
4367,100,11,2,50,100,100,1.5,1312
4378,100,11,2,50,100,100,1.5,619
4377,100,11,2,50,100,100,1.5,658
4379,100,11,2,50,100,100,1.5,780
4386,100,11,2,50,100,100,1.5,621
4376,100,11,2,50,100,100,1.5,1206
4381,100,11,2,50,100,100,1.5,871
4384,100,11,2,50,100,100,1.5,681
4382,100,11,2,50,100,100,1.5,872
4383,100,11,2,50,100,100,1.5,922
4388,100,11,2,50,100,100,1.5,617
4401,100,12,0.5,50,100,100,1.5,38
4402,100,12,0.5,50,100,100,1.5,39
4393,100,11,2,50,100,100,1.5,527
4391,100,11,2,50,100,100,1.5,525
4403,100,12,0.5,50,100,100,1.5,56
4390,100,11,2,50,100,100,1.5,655
4405,100,12,0.5,50,100,100,1.5,35
4408,100,12,0.5,50,100,100,1.5,37
4406,100,12,0.5,50,100,100,1.5,42
4407,100,12,0.5,50,100,100,1.5,38
4389,100,11,2,50,100,100,1.5,958
4404,100,12,0.5,50,100,100,1.5,51
4387,100,11,2,50,100,100,1.5,808
4410,100,12,0.5,50,100,100,1.5,32
4413,100,12,0.5,50,100,100,1.5,39
4411,100,12,0.5,50,100,100,1.5,42
4409,100,12,0.5,50,100,100,1.5,40
4392,100,11,2,50,100,100,1.5,669
4385,100,11,2,50,100,100,1.5,1195
4412,100,12,0.5,50,100,100,1.5,40
4414,100,12,0.5,50,100,100,1.5,36
4415,100,12,0.5,50,100,100,1.5,40
4416,100,12,0.5,50,100,100,1.5,38
4417,100,12,0.5,50,100,100,1.5,39
4418,100,12,0.5,50,100,100,1.5,37
4424,100,12,0.5,50,100,100,1.5,41
4420,100,12,0.5,50,100,100,1.5,44
4419,100,12,0.5,50,100,100,1.5,40
4422,100,12,0.5,50,100,100,1.5,41
4423,100,12,0.5,50,100,100,1.5,48
4425,100,12,0.5,50,100,100,1.5,40
4421,100,12,0.5,50,100,100,1.5,40
4426,100,12,0.5,50,100,100,1.5,34
4394,100,11,2,50,100,100,1.5,919
4427,100,12,0.5,50,100,100,1.5,39
4428,100,12,0.5,50,100,100,1.5,59
4430,100,12,0.5,50,100,100,1.5,39
4433,100,12,0.5,50,100,100,1.5,39
4429,100,12,0.5,50,100,100,1.5,42
4431,100,12,0.5,50,100,100,1.5,38
4435,100,12,0.5,50,100,100,1.5,38
4434,100,12,0.5,50,100,100,1.5,39
4432,100,12,0.5,50,100,100,1.5,49
4437,100,12,0.5,50,100,100,1.5,42
4436,100,12,0.5,50,100,100,1.5,52
4438,100,12,0.5,50,100,100,1.5,39
4441,100,12,0.5,50,100,100,1.5,34
4442,100,12,0.5,50,100,100,1.5,38
4440,100,12,0.5,50,100,100,1.5,47
4443,100,12,0.5,50,100,100,1.5,43
4444,100,12,0.5,50,100,100,1.5,35
4439,100,12,0.5,50,100,100,1.5,55
4396,100,11,2,50,100,100,1.5,707
4447,100,12,0.5,50,100,100,1.5,38
4446,100,12,0.5,50,100,100,1.5,50
4445,100,12,0.5,50,100,100,1.5,49
4448,100,12,0.5,50,100,100,1.5,39
4450,100,12,0.5,50,100,100,1.5,31
4451,100,12,0.5,50,100,100,1.5,40
4453,100,12,0.5,50,100,100,1.5,40
4449,100,12,0.5,50,100,100,1.5,50
4452,100,12,0.5,50,100,100,1.5,59
4399,100,11,2,50,100,100,1.5,747
4455,100,12,0.5,50,100,100,1.5,41
4457,100,12,0.5,50,100,100,1.5,35
4454,100,12,0.5,50,100,100,1.5,39
4458,100,12,0.5,50,100,100,1.5,35
4456,100,12,0.5,50,100,100,1.5,60
4459,100,12,0.5,50,100,100,1.5,42
4460,100,12,0.5,50,100,100,1.5,42
4400,100,11,2,50,100,100,1.5,514
4462,100,12,0.5,50,100,100,1.5,42
4461,100,12,0.5,50,100,100,1.5,51
4463,100,12,0.5,50,100,100,1.5,34
4464,100,12,0.5,50,100,100,1.5,39
4397,100,11,2,50,100,100,1.5,872
4465,100,12,0.5,50,100,100,1.5,46
4467,100,12,0.5,50,100,100,1.5,41
4466,100,12,0.5,50,100,100,1.5,42
4469,100,12,0.5,50,100,100,1.5,40
4468,100,12,0.5,50,100,100,1.5,46
4470,100,12,0.5,50,100,100,1.5,36
4471,100,12,0.5,50,100,100,1.5,44
4472,100,12,0.5,50,100,100,1.5,46
4474,100,12,0.5,50,100,100,1.5,36
4477,100,12,0.5,50,100,100,1.5,31
4475,100,12,0.5,50,100,100,1.5,37
4473,100,12,0.5,50,100,100,1.5,41
4476,100,12,0.5,50,100,100,1.5,37
4479,100,12,0.5,50,100,100,1.5,44
4481,100,12,0.5,50,100,100,1.5,44
4480,100,12,0.5,50,100,100,1.5,51
4478,100,12,0.5,50,100,100,1.5,62
4483,100,12,0.5,50,100,100,1.5,44
4485,100,12,0.5,50,100,100,1.5,47
4484,100,12,0.5,50,100,100,1.5,45
4489,100,12,0.5,50,100,100,1.5,36
4482,100,12,0.5,50,100,100,1.5,60
4486,100,12,0.5,50,100,100,1.5,44
4487,100,12,0.5,50,100,100,1.5,45
4488,100,12,0.5,50,100,100,1.5,46
4491,100,12,0.5,50,100,100,1.5,35
4493,100,12,0.5,50,100,100,1.5,36
4492,100,12,0.5,50,100,100,1.5,40
4490,100,12,0.5,50,100,100,1.5,39
4495,100,12,0.5,50,100,100,1.5,37
4494,100,12,0.5,50,100,100,1.5,42
4498,100,12,0.5,50,100,100,1.5,37
4497,100,12,0.5,50,100,100,1.5,40
4496,100,12,0.5,50,100,100,1.5,45
4500,100,12,0.5,50,100,100,1.5,33
4499,100,12,0.5,50,100,100,1.5,38
4503,100,12,1,50,100,100,1.5,79
4502,100,12,1,50,100,100,1.5,78
4501,100,12,1,50,100,100,1.5,86
4505,100,12,1,50,100,100,1.5,85
4506,100,12,1,50,100,100,1.5,75
4508,100,12,1,50,100,100,1.5,73
4398,100,11,2,50,100,100,1.5,1338
4512,100,12,1,50,100,100,1.5,70
4507,100,12,1,50,100,100,1.5,82
4513,100,12,1,50,100,100,1.5,67
4509,100,12,1,50,100,100,1.5,95
4511,100,12,1,50,100,100,1.5,88
4510,100,12,1,50,100,100,1.5,100
4514,100,12,1,50,100,100,1.5,84
4504,100,12,1,50,100,100,1.5,137
4515,100,12,1,50,100,100,1.5,69
4516,100,12,1,50,100,100,1.5,75
4395,100,11,2,50,100,100,1.5,1048
4518,100,12,1,50,100,100,1.5,73
4517,100,12,1,50,100,100,1.5,77
4519,100,12,1,50,100,100,1.5,73
4520,100,12,1,50,100,100,1.5,68
4521,100,12,1,50,100,100,1.5,83
4525,100,12,1,50,100,100,1.5,77
4524,100,12,1,50,100,100,1.5,81
4523,100,12,1,50,100,100,1.5,82
4527,100,12,1,50,100,100,1.5,77
4528,100,12,1,50,100,100,1.5,77
4522,100,12,1,50,100,100,1.5,92
4526,100,12,1,50,100,100,1.5,90
4529,100,12,1,50,100,100,1.5,87
4530,100,12,1,50,100,100,1.5,71
4532,100,12,1,50,100,100,1.5,103
4531,100,12,1,50,100,100,1.5,92
4534,100,12,1,50,100,100,1.5,69
4533,100,12,1,50,100,100,1.5,90
4535,100,12,1,50,100,100,1.5,89
4537,100,12,1,50,100,100,1.5,73
4536,100,12,1,50,100,100,1.5,78
4539,100,12,1,50,100,100,1.5,74
4541,100,12,1,50,100,100,1.5,84
4538,100,12,1,50,100,100,1.5,91
4542,100,12,1,50,100,100,1.5,98
4543,100,12,1,50,100,100,1.5,83
4545,100,12,1,50,100,100,1.5,84
4540,100,12,1,50,100,100,1.5,99
4546,100,12,1,50,100,100,1.5,88
4548,100,12,1,50,100,100,1.5,76
4550,100,12,1,50,100,100,1.5,72
4547,100,12,1,50,100,100,1.5,85
4549,100,12,1,50,100,100,1.5,81
4544,100,12,1,50,100,100,1.5,83
4552,100,12,1,50,100,100,1.5,73
4551,100,12,1,50,100,100,1.5,81
4553,100,12,1,50,100,100,1.5,67
4556,100,12,1,50,100,100,1.5,74
4555,100,12,1,50,100,100,1.5,71
4554,100,12,1,50,100,100,1.5,80
4557,100,12,1,50,100,100,1.5,90
4560,100,12,1,50,100,100,1.5,67
4558,100,12,1,50,100,100,1.5,87
4559,100,12,1,50,100,100,1.5,81
4561,100,12,1,50,100,100,1.5,81
4563,100,12,1,50,100,100,1.5,84
4562,100,12,1,50,100,100,1.5,96
