[run number],number-of-tasks,vicinity-radius,dependence-exponent,number-of-people,willingness-to-help,initial-patience,self-conscious-coeff,[step]
372,100,10,0.3,50,100,100,1,27
364,100,10,0.3,50,100,100,1,27
371,100,10,0.3,50,100,100,1,30
373,100,10,0.3,50,100,100,1,23
359,100,10,0.3,50,100,100,1,36
363,100,10,0.3,50,100,100,1,34
374,100,10,0.3,50,100,100,1,36
376,100,10,0.3,50,100,100,1,32
375,100,10,0.3,50,100,100,1,30
367,100,10,0.3,50,100,100,1,25
377,100,10,0.3,50,100,100,1,36
354,100,10,0.3,50,100,100,1,48
383,100,10,0.3,50,100,100,1,25
379,100,10,0.3,50,100,100,1,24
381,100,10,0.3,50,100,100,1,35
380,100,10,0.3,50,100,100,1,38
384,100,10,0.3,50,100,100,1,37
370,100,10,0.3,50,100,100,1,31
388,100,10,0.3,50,100,100,1,27
389,100,10,0.3,50,100,100,1,26
378,100,10,0.3,50,100,100,1,28
387,100,10,0.3,50,100,100,1,29
386,100,10,0.3,50,100,100,1,31
391,100,10,0.3,50,100,100,1,31
393,100,10,0.3,50,100,100,1,33
382,100,10,0.3,50,100,100,1,35
394,100,10,0.3,50,100,100,1,28
395,100,10,0.3,50,100,100,1,31
390,100,10,0.3,50,100,100,1,30
396,100,10,0.3,50,100,100,1,24
397,100,10,0.3,50,100,100,1,34
399,100,10,0.3,50,100,100,1,29
400,100,10,0.3,50,100,100,1,29
401,100,10,0.4,50,100,100,1,26
402,100,10,0.4,50,100,100,1,31
385,100,10,0.3,50,100,100,1,26
404,100,10,0.4,50,100,100,1,25
392,100,10,0.3,50,100,100,1,34
408,100,10,0.4,50,100,100,1,28
407,100,10,0.4,50,100,100,1,30
405,100,10,0.4,50,100,100,1,42
410,100,10,0.4,50,100,100,1,32
406,100,10,0.4,50,100,100,1,27
411,100,10,0.4,50,100,100,1,36
403,100,10,0.4,50,100,100,1,25
413,100,10,0.4,50,100,100,1,33
412,100,10,0.4,50,100,100,1,34
409,100,10,0.4,50,100,100,1,42
398,100,10,0.3,50,100,100,1,34
415,100,10,0.4,50,100,100,1,28
414,100,10,0.4,50,100,100,1,30
419,100,10,0.4,50,100,100,1,39
418,100,10,0.4,50,100,100,1,32
417,100,10,0.4,50,100,100,1,45
422,100,10,0.4,50,100,100,1,28
424,100,10,0.4,50,100,100,1,26
421,100,10,0.4,50,100,100,1,47
416,100,10,0.4,50,100,100,1,37
423,100,10,0.4,50,100,100,1,23
426,100,10,0.4,50,100,100,1,27
420,100,10,0.4,50,100,100,1,46
427,100,10,0.4,50,100,100,1,37
432,100,10,0.4,50,100,100,1,23
430,100,10,0.4,50,100,100,1,32
425,100,10,0.4,50,100,100,1,40
428,100,10,0.4,50,100,100,1,30
431,100,10,0.4,50,100,100,1,29
429,100,10,0.4,50,100,100,1,33
435,100,10,0.4,50,100,100,1,29
434,100,10,0.4,50,100,100,1,33
440,100,10,0.4,50,100,100,1,25
436,100,10,0.4,50,100,100,1,36
437,100,10,0.4,50,100,100,1,34
441,100,10,0.4,50,100,100,1,32
438,100,10,0.4,50,100,100,1,28
442,100,10,0.4,50,100,100,1,35
439,100,10,0.4,50,100,100,1,35
443,100,10,0.4,50,100,100,1,39
444,100,10,0.4,50,100,100,1,39
449,100,10,0.4,50,100,100,1,28
445,100,10,0.4,50,100,100,1,44
451,100,10,0.4,50,100,100,1,28
447,100,10,0.4,50,100,100,1,28
453,100,10,0.4,50,100,100,1,36
433,100,10,0.4,50,100,100,1,34
450,100,10,0.4,50,100,100,1,42
448,100,10,0.4,50,100,100,1,31
454,100,10,0.4,50,100,100,1,31
452,100,10,0.4,50,100,100,1,44
446,100,10,0.4,50,100,100,1,44
456,100,10,0.4,50,100,100,1,29
458,100,10,0.4,50,100,100,1,39
457,100,10,0.4,50,100,100,1,27
460,100,10,0.4,50,100,100,1,23
459,100,10,0.4,50,100,100,1,31
462,100,10,0.4,50,100,100,1,27
464,100,10,0.4,50,100,100,1,29
455,100,10,0.4,50,100,100,1,34
465,100,10,0.4,50,100,100,1,30
467,100,10,0.4,50,100,100,1,27
469,100,10,0.4,50,100,100,1,30
468,100,10,0.4,50,100,100,1,33
463,100,10,0.4,50,100,100,1,29
466,100,10,0.4,50,100,100,1,36
472,100,10,0.4,50,100,100,1,32
471,100,10,0.4,50,100,100,1,41
461,100,10,0.4,50,100,100,1,30
475,100,10,0.4,50,100,100,1,31
476,100,10,0.4,50,100,100,1,29
474,100,10,0.4,50,100,100,1,42
477,100,10,0.4,50,100,100,1,32
470,100,10,0.4,50,100,100,1,39
473,100,10,0.4,50,100,100,1,33
481,100,10,0.4,50,100,100,1,32
482,100,10,0.4,50,100,100,1,31
484,100,10,0.4,50,100,100,1,29
486,100,10,0.4,50,100,100,1,28
485,100,10,0.4,50,100,100,1,38
479,100,10,0.4,50,100,100,1,31
478,100,10,0.4,50,100,100,1,33
480,100,10,0.4,50,100,100,1,27
488,100,10,0.4,50,100,100,1,30
487,100,10,0.4,50,100,100,1,36
491,100,10,0.4,50,100,100,1,31
490,100,10,0.4,50,100,100,1,33
489,100,10,0.4,50,100,100,1,41
483,100,10,0.4,50,100,100,1,45
494,100,10,0.4,50,100,100,1,36
496,100,10,0.4,50,100,100,1,30
495,100,10,0.4,50,100,100,1,26
498,100,10,0.4,50,100,100,1,31
492,100,10,0.4,50,100,100,1,30
497,100,10,0.4,50,100,100,1,35
493,100,10,0.4,50,100,100,1,34
502,100,10,0.5,50,100,100,1,29
506,100,10,0.5,50,100,100,1,31
505,100,10,0.5,50,100,100,1,40
504,100,10,0.5,50,100,100,1,39
500,100,10,0.4,50,100,100,1,33
503,100,10,0.5,50,100,100,1,30
501,100,10,0.5,50,100,100,1,29
508,100,10,0.5,50,100,100,1,32
507,100,10,0.5,50,100,100,1,30
511,100,10,0.5,50,100,100,1,26
509,100,10,0.5,50,100,100,1,34
510,100,10,0.5,50,100,100,1,37
513,100,10,0.5,50,100,100,1,46
499,100,10,0.4,50,100,100,1,34
512,100,10,0.5,50,100,100,1,27
516,100,10,0.5,50,100,100,1,29
515,100,10,0.5,50,100,100,1,38
514,100,10,0.5,50,100,100,1,33
517,100,10,0.5,50,100,100,1,30
524,100,10,0.5,50,100,100,1,31
518,100,10,0.5,50,100,100,1,36
522,100,10,0.5,50,100,100,1,40
523,100,10,0.5,50,100,100,1,28
525,100,10,0.5,50,100,100,1,28
520,100,10,0.5,50,100,100,1,35
526,100,10,0.5,50,100,100,1,33
521,100,10,0.5,50,100,100,1,41
528,100,10,0.5,50,100,100,1,33
519,100,10,0.5,50,100,100,1,33
530,100,10,0.5,50,100,100,1,28
527,100,10,0.5,50,100,100,1,40
531,100,10,0.5,50,100,100,1,29
534,100,10,0.5,50,100,100,1,37
529,100,10,0.5,50,100,100,1,40
535,100,10,0.5,50,100,100,1,29
