[run number],number-of-tasks,vicinity-radius,self-conscious-coeff,dependence-exponent,number-of-people,initial-patience,willingness-to-help,[step]
21185,100,10,1,1,69,100,80,54
21188,100,10,1,1,75,100,80,58
21190,100,10,1,1,79,100,80,63
21189,100,10,1,1,77,100,80,72
21192,100,10,1,1,83,100,80,47
21193,100,10,1,1,85,100,80,60
21191,100,10,1,1,81,100,80,70
21194,100,10,1,1,87,100,80,56
21195,100,10,1,1,89,100,80,51
21197,100,10,1,1,93,100,80,50
21198,100,10,1,1,95,100,80,55
21196,100,10,1,1,91,100,80,65
21199,100,10,1,1,97,100,80,52
21200,100,10,1,1,99,100,80,51
21205,100,10,1,1,9,100,100,99
21206,100,10,1,1,11,100,100,90
21210,100,10,1,1,19,100,100,61
21203,100,10,1,1,5,100,100,159
21208,100,10,1,1,15,100,100,84
21209,100,10,1,1,17,100,100,63
21207,100,10,1,1,13,100,100,105
21204,100,10,1,1,7,100,100,122
21211,100,10,1,1,21,100,100,59
21212,100,10,1,1,23,100,100,65
21213,100,10,1,1,25,100,100,63
21214,100,10,1,1,27,100,100,59
21215,100,10,1,1,29,100,100,65
21151,100,10,1,1,1,100,80,491
21217,100,10,1,1,33,100,100,54
21216,100,10,1,1,31,100,100,68
21220,100,10,1,1,39,100,100,51
21218,100,10,1,1,35,100,100,63
21219,100,10,1,1,37,100,100,58
21202,100,10,1,1,3,100,100,266
21221,100,10,1,1,41,100,100,59
21222,100,10,1,1,43,100,100,64
21223,100,10,1,1,45,100,100,55
21225,100,10,1,1,49,100,100,54
21224,100,10,1,1,47,100,100,79
21226,100,10,1,1,51,100,100,57
21228,100,10,1,1,55,100,100,61
21229,100,10,1,1,57,100,100,48
21227,100,10,1,1,53,100,100,53
21230,100,10,1,1,59,100,100,43
21231,100,10,1,1,61,100,100,42
21232,100,10,1,1,63,100,100,46
21233,100,10,1,1,65,100,100,41
21234,100,10,1,1,67,100,100,49
21237,100,10,1,1,73,100,100,53
21235,100,10,1,1,69,100,100,65
21238,100,10,1,1,75,100,100,50
21236,100,10,1,1,71,100,100,63
21239,100,10,1,1,77,100,100,54
21240,100,10,1,1,79,100,100,50
21241,100,10,1,1,81,100,100,48
21242,100,10,1,1,83,100,100,50
21243,100,10,1,1,85,100,100,54
21244,100,10,1,1,87,100,100,48
21245,100,10,1,1,89,100,100,43
21246,100,10,1,1,91,100,100,45
21247,100,10,1,1,93,100,100,47
21249,100,10,1,1,97,100,100,50
21248,100,10,1,1,95,100,100,51
21250,100,10,1,1,99,100,100,51
21201,100,10,1,1,1,100,100,458
21258,100,10,1,1,15,100,20,197
21257,100,10,1,1,13,100,20,160
21260,100,10,1,1,19,100,20,184
21261,100,10,1,1,21,100,20,170
21264,100,10,1,1,27,100,20,153
21263,100,10,1,1,25,100,20,174
21255,100,10,1,1,9,100,20,217
21256,100,10,1,1,11,100,20,199
21262,100,10,1,1,23,100,20,200
21254,100,10,1,1,7,100,20,288
21265,100,10,1,1,29,100,20,166
21259,100,10,1,1,17,100,20,290
21266,100,10,1,1,31,100,20,171
21253,100,10,1,1,5,100,20,361
21272,100,10,1,1,43,100,20,146
21270,100,10,1,1,39,100,20,152
21269,100,10,1,1,37,100,20,179
21267,100,10,1,1,33,100,20,193
21273,100,10,1,1,45,100,20,140
21274,100,10,1,1,47,100,20,158
21271,100,10,1,1,41,100,20,176
21252,100,10,1,1,3,100,20,486
21268,100,10,1,1,35,100,20,209
21275,100,10,1,1,49,100,20,165
21276,100,10,1,1,51,100,20,183
21280,100,10,1,1,59,100,20,148
21277,100,10,1,1,53,100,20,196
21278,100,10,1,1,55,100,20,164
21279,100,10,1,1,57,100,20,186
21282,100,10,1,1,63,100,20,135
21281,100,10,1,1,61,100,20,169
21285,100,10,1,1,69,100,20,138
21286,100,10,1,1,71,100,20,149
21283,100,10,1,1,65,100,20,172
21284,100,10,1,1,67,100,20,171
21287,100,10,1,1,73,100,20,149
21289,100,10,1,1,77,100,20,138
21290,100,10,1,1,79,100,20,161
21288,100,10,1,1,75,100,20,170
21291,100,10,1,1,81,100,20,176
21292,100,10,1,1,83,100,20,155
21297,100,10,1,1,93,100,20,157
21293,100,10,1,1,85,100,20,162
21294,100,10,1,1,87,100,20,155
21295,100,10,1,1,89,100,20,186
21305,100,10,1,1,9,100,40,127
21298,100,10,1,1,95,100,20,152
21303,100,10,1,1,5,100,40,192
21296,100,10,1,1,91,100,20,190
21306,100,10,1,1,11,100,40,136
21300,100,10,1,1,99,100,20,151
21307,100,10,1,1,13,100,40,136
21309,100,10,1,1,17,100,40,89
21304,100,10,1,1,7,100,40,198
21299,100,10,1,1,97,100,20,173
21308,100,10,1,1,15,100,40,119
21251,100,10,1,1,1,100,20,875
21311,100,10,1,1,21,100,40,100
21312,100,10,1,1,23,100,40,94
21310,100,10,1,1,19,100,40,114
21315,100,10,1,1,29,100,40,93
21302,100,10,1,1,3,100,40,339
21316,100,10,1,1,31,100,40,104
21314,100,10,1,1,27,100,40,113
21313,100,10,1,1,25,100,40,132
21320,100,10,1,1,39,100,40,106
21317,100,10,1,1,33,100,40,100
21323,100,10,1,1,45,100,40,87
21324,100,10,1,1,47,100,40,78
21319,100,10,1,1,37,100,40,125
21318,100,10,1,1,35,100,40,107
21321,100,10,1,1,41,100,40,111
21322,100,10,1,1,43,100,40,146
21327,100,10,1,1,53,100,40,75
21326,100,10,1,1,51,100,40,104
21325,100,10,1,1,49,100,40,133
21328,100,10,1,1,55,100,40,84
21329,100,10,1,1,57,100,40,96
21331,100,10,1,1,61,100,40,71
21330,100,10,1,1,59,100,40,100
21334,100,10,1,1,67,100,40,85
21333,100,10,1,1,65,100,40,105
21332,100,10,1,1,63,100,40,98
21335,100,10,1,1,69,100,40,89
21338,100,10,1,1,75,100,40,92
21339,100,10,1,1,77,100,40,89
21336,100,10,1,1,71,100,40,123
21337,100,10,1,1,73,100,40,97
21341,100,10,1,1,81,100,40,80
21340,100,10,1,1,79,100,40,113
21342,100,10,1,1,83,100,40,98
21344,100,10,1,1,87,100,40,95
21345,100,10,1,1,89,100,40,85
21301,100,10,1,1,1,100,40,577
21343,100,10,1,1,85,100,40,101
21347,100,10,1,1,93,100,40,81
21348,100,10,1,1,95,100,40,83
21346,100,10,1,1,91,100,40,108
21350,100,10,1,1,99,100,40,96
21349,100,10,1,1,97,100,40,98
21354,100,10,1,1,7,100,60,152
21356,100,10,1,1,11,100,60,97
21353,100,10,1,1,5,100,60,194
21357,100,10,1,1,13,100,60,94
21359,100,10,1,1,17,100,60,87
21360,100,10,1,1,19,100,60,95
21358,100,10,1,1,15,100,60,106
21355,100,10,1,1,9,100,60,139
21361,100,10,1,1,21,100,60,86
21363,100,10,1,1,25,100,60,82
21362,100,10,1,1,23,100,60,97
21364,100,10,1,1,27,100,60,78
21366,100,10,1,1,31,100,60,70
21367,100,10,1,1,33,100,60,70
21371,100,10,1,1,41,100,60,62
21369,100,10,1,1,37,100,60,75
21368,100,10,1,1,35,100,60,94
21352,100,10,1,1,3,100,60,289
21365,100,10,1,1,29,100,60,140
21370,100,10,1,1,39,100,60,85
21376,100,10,1,1,51,100,60,64
21372,100,10,1,1,43,100,60,92
21373,100,10,1,1,45,100,60,78
21375,100,10,1,1,49,100,60,68
21374,100,10,1,1,47,100,60,89
21377,100,10,1,1,53,100,60,90
21379,100,10,1,1,57,100,60,66
21380,100,10,1,1,59,100,60,64
21378,100,10,1,1,55,100,60,85
21381,100,10,1,1,61,100,60,65
21383,100,10,1,1,65,100,60,67
21382,100,10,1,1,63,100,60,71
21384,100,10,1,1,67,100,60,76
21387,100,10,1,1,73,100,60,68
21386,100,10,1,1,71,100,60,69
21385,100,10,1,1,69,100,60,87
21388,100,10,1,1,75,100,60,70
21389,100,10,1,1,77,100,60,75
21390,100,10,1,1,79,100,60,80
21391,100,10,1,1,81,100,60,70
21393,100,10,1,1,85,100,60,66
21394,100,10,1,1,87,100,60,69
21395,100,10,1,1,89,100,60,74
21392,100,10,1,1,83,100,60,92
21396,100,10,1,1,91,100,60,67
21399,100,10,1,1,97,100,60,70
21400,100,10,1,1,99,100,60,54
21398,100,10,1,1,95,100,60,74
21397,100,10,1,1,93,100,60,98
21410,100,10,1,1,19,100,80,67
21409,100,10,1,1,17,100,80,77
21407,100,10,1,1,13,100,80,95
21405,100,10,1,1,9,100,80,111
21404,100,10,1,1,7,100,80,132
21406,100,10,1,1,11,100,80,104
21408,100,10,1,1,15,100,80,87
21351,100,10,1,1,1,100,60,565
21411,100,10,1,1,21,100,80,77
21412,100,10,1,1,23,100,80,64
21414,100,10,1,1,27,100,80,63
21413,100,10,1,1,25,100,80,73
21403,100,10,1,1,5,100,80,211
21415,100,10,1,1,29,100,80,60
21418,100,10,1,1,35,100,80,56
21402,100,10,1,1,3,100,80,225
21417,100,10,1,1,33,100,80,60
21420,100,10,1,1,39,100,80,68
21419,100,10,1,1,37,100,80,78
21424,100,10,1,1,47,100,80,53
21422,100,10,1,1,43,100,80,71
21421,100,10,1,1,41,100,80,73
21423,100,10,1,1,45,100,80,66
21416,100,10,1,1,31,100,80,127
21425,100,10,1,1,49,100,80,59
21426,100,10,1,1,51,100,80,62
21427,100,10,1,1,53,100,80,57
21428,100,10,1,1,55,100,80,60
21432,100,10,1,1,63,100,80,65
21430,100,10,1,1,59,100,80,69
21431,100,10,1,1,61,100,80,59
21429,100,10,1,1,57,100,80,74
21434,100,10,1,1,67,100,80,51
21435,100,10,1,1,69,100,80,52
21436,100,10,1,1,71,100,80,46
21433,100,10,1,1,65,100,80,61
21439,100,10,1,1,77,100,80,50
21437,100,10,1,1,73,100,80,49
21438,100,10,1,1,75,100,80,65
21440,100,10,1,1,79,100,80,56
21441,100,10,1,1,81,100,80,51
21442,100,10,1,1,83,100,80,55
21443,100,10,1,1,85,100,80,60
21449,100,10,1,1,97,100,80,52
21445,100,10,1,1,89,100,80,55
21446,100,10,1,1,91,100,80,60
21448,100,10,1,1,95,100,80,57
21444,100,10,1,1,87,100,80,65
21447,100,10,1,1,93,100,80,63
21450,100,10,1,1,99,100,80,56
21455,100,10,1,1,9,100,100,104
21457,100,10,1,1,13,100,100,78
21456,100,10,1,1,11,100,100,92
21453,100,10,1,1,5,100,100,135
21459,100,10,1,1,17,100,100,68
21460,100,10,1,1,19,100,100,57
21454,100,10,1,1,7,100,100,132
21461,100,10,1,1,21,100,100,67
21458,100,10,1,1,15,100,100,106
21462,100,10,1,1,23,100,100,68
21465,100,10,1,1,29,100,100,50
21463,100,10,1,1,25,100,100,75
21464,100,10,1,1,27,100,100,62
21466,100,10,1,1,31,100,100,55
21401,100,10,1,1,1,100,80,487
21468,100,10,1,1,35,100,100,62
21467,100,10,1,1,33,100,100,51
21470,100,10,1,1,39,100,100,50
21469,100,10,1,1,37,100,100,53
21471,100,10,1,1,41,100,100,57
21475,100,10,1,1,49,100,100,50
21452,100,10,1,1,3,100,100,251
21472,100,10,1,1,43,100,100,57
21474,100,10,1,1,47,100,100,61
21473,100,10,1,1,45,100,100,54
21476,100,10,1,1,51,100,100,65
21479,100,10,1,1,57,100,100,55
21477,100,10,1,1,53,100,100,53
21478,100,10,1,1,55,100,100,55
21480,100,10,1,1,59,100,100,56
21482,100,10,1,1,63,100,100,49
21481,100,10,1,1,61,100,100,55
21485,100,10,1,1,69,100,100,43
21483,100,10,1,1,65,100,100,48
21487,100,10,1,1,73,100,100,41
21490,100,10,1,1,79,100,100,38
21486,100,10,1,1,71,100,100,51
21484,100,10,1,1,67,100,100,58
21489,100,10,1,1,77,100,100,50
21492,100,10,1,1,83,100,100,40
21488,100,10,1,1,75,100,100,57
21493,100,10,1,1,85,100,100,48
21491,100,10,1,1,81,100,100,58
21494,100,10,1,1,87,100,100,45
21497,100,10,1,1,93,100,100,41
21495,100,10,1,1,89,100,100,48
21496,100,10,1,1,91,100,100,49
21499,100,10,1,1,97,100,100,44
21500,100,10,1,1,99,100,100,47
21498,100,10,1,1,95,100,100,47
21451,100,10,1,1,1,100,100,473
21508,100,10,1,1,15,100,20,204
21512,100,10,1,1,23,100,20,179
21504,100,10,1,1,7,100,20,255
21505,100,10,1,1,9,100,20,212
21506,100,10,1,1,11,100,20,249
21507,100,10,1,1,13,100,20,233
21513,100,10,1,1,25,100,20,161
21509,100,10,1,1,17,100,20,211
21503,100,10,1,1,5,100,20,251
21514,100,10,1,1,27,100,20,211
21511,100,10,1,1,21,100,20,183
21510,100,10,1,1,19,100,20,229
21515,100,10,1,1,29,100,20,200
21516,100,10,1,1,31,100,20,196
21502,100,10,1,1,3,100,20,445
21518,100,10,1,1,35,100,20,154
21523,100,10,1,1,45,100,20,163
21522,100,10,1,1,43,100,20,157
21519,100,10,1,1,37,100,20,176
21517,100,10,1,1,33,100,20,182
21521,100,10,1,1,41,100,20,176
21524,100,10,1,1,47,100,20,135
21520,100,10,1,1,39,100,20,192
21526,100,10,1,1,51,100,20,172
21528,100,10,1,1,55,100,20,152
21529,100,10,1,1,57,100,20,188
21525,100,10,1,1,49,100,20,174
21527,100,10,1,1,53,100,20,215
21530,100,10,1,1,59,100,20,187
21531,100,10,1,1,61,100,20,196
21532,100,10,1,1,63,100,20,147
21535,100,10,1,1,69,100,20,137
21536,100,10,1,1,71,100,20,165
21534,100,10,1,1,67,100,20,159
21540,100,10,1,1,79,100,20,159
21537,100,10,1,1,73,100,20,165
21533,100,10,1,1,65,100,20,190
21539,100,10,1,1,77,100,20,158
21541,100,10,1,1,81,100,20,154
21538,100,10,1,1,75,100,20,161
21544,100,10,1,1,87,100,20,139
21543,100,10,1,1,85,100,20,157
21545,100,10,1,1,89,100,20,141
21542,100,10,1,1,83,100,20,197
21555,100,10,1,1,9,100,40,129
21554,100,10,1,1,7,100,40,188
21547,100,10,1,1,93,100,20,150
21553,100,10,1,1,5,100,40,236
21549,100,10,1,1,97,100,20,150
21556,100,10,1,1,11,100,40,185
21558,100,10,1,1,15,100,40,126
21546,100,10,1,1,91,100,20,186
21548,100,10,1,1,95,100,20,148
21550,100,10,1,1,99,100,20,173
21557,100,10,1,1,13,100,40,174
21559,100,10,1,1,17,100,40,120
21560,100,10,1,1,19,100,40,130
21561,100,10,1,1,21,100,40,103
21552,100,10,1,1,3,100,40,252
21562,100,10,1,1,23,100,40,120
21501,100,10,1,1,1,100,20,966
21563,100,10,1,1,25,100,40,139
21564,100,10,1,1,27,100,40,122
21565,100,10,1,1,29,100,40,107
21567,100,10,1,1,33,100,40,84
21566,100,10,1,1,31,100,40,119
21568,100,10,1,1,35,100,40,113
21572,100,10,1,1,43,100,40,103
21573,100,10,1,1,45,100,40,96
21569,100,10,1,1,37,100,40,123
21571,100,10,1,1,41,100,40,102
21576,100,10,1,1,51,100,40,91
21570,100,10,1,1,39,100,40,108
21575,100,10,1,1,49,100,40,101
21574,100,10,1,1,47,100,40,121
21578,100,10,1,1,55,100,40,100
21580,100,10,1,1,59,100,40,111
21581,100,10,1,1,61,100,40,107
21577,100,10,1,1,53,100,40,132
21579,100,10,1,1,57,100,40,119
21583,100,10,1,1,65,100,40,100
21586,100,10,1,1,71,100,40,92
21582,100,10,1,1,63,100,40,147
21585,100,10,1,1,69,100,40,100
21584,100,10,1,1,67,100,40,112
21587,100,10,1,1,73,100,40,91
21588,100,10,1,1,75,100,40,97
21589,100,10,1,1,77,100,40,91
21591,100,10,1,1,81,100,40,84
21590,100,10,1,1,79,100,40,103
21593,100,10,1,1,85,100,40,73
21592,100,10,1,1,83,100,40,99
21551,100,10,1,1,1,100,40,596
21596,100,10,1,1,91,100,40,96
21595,100,10,1,1,89,100,40,84
21594,100,10,1,1,87,100,40,100
21600,100,10,1,1,99,100,40,82
21599,100,10,1,1,97,100,40,91
21605,100,10,1,1,9,100,60,125
21606,100,10,1,1,11,100,60,126
21598,100,10,1,1,95,100,40,96
21597,100,10,1,1,93,100,40,107
21603,100,10,1,1,5,100,60,185
21607,100,10,1,1,13,100,60,95
21610,100,10,1,1,19,100,60,73
21608,100,10,1,1,15,100,60,93
21609,100,10,1,1,17,100,60,76
21604,100,10,1,1,7,100,60,143
21611,100,10,1,1,21,100,60,91
21612,100,10,1,1,23,100,60,80
21616,100,10,1,1,31,100,60,80
21617,100,10,1,1,33,100,60,69
21615,100,10,1,1,29,100,60,78
21614,100,10,1,1,27,100,60,95
21613,100,10,1,1,25,100,60,107
21602,100,10,1,1,3,100,60,257
21619,100,10,1,1,37,100,60,74
21623,100,10,1,1,45,100,60,59
21618,100,10,1,1,35,100,60,96
21621,100,10,1,1,41,100,60,69
21620,100,10,1,1,39,100,60,74
21622,100,10,1,1,43,100,60,80
21625,100,10,1,1,49,100,60,64
21624,100,10,1,1,47,100,60,82
21626,100,10,1,1,51,100,60,78
21631,100,10,1,1,61,100,60,54
21627,100,10,1,1,53,100,60,70
21628,100,10,1,1,55,100,60,65
21630,100,10,1,1,59,100,60,65
21629,100,10,1,1,57,100,60,90
21632,100,10,1,1,63,100,60,64
21633,100,10,1,1,65,100,60,71
21635,100,10,1,1,69,100,60,61
21636,100,10,1,1,71,100,60,65
21634,100,10,1,1,67,100,60,73
21637,100,10,1,1,73,100,60,60
21639,100,10,1,1,77,100,60,64
21638,100,10,1,1,75,100,60,79
21640,100,10,1,1,79,100,60,66
21643,100,10,1,1,85,100,60,63
21641,100,10,1,1,81,100,60,72
21642,100,10,1,1,83,100,60,80
21644,100,10,1,1,87,100,60,72
21645,100,10,1,1,89,100,60,77
21646,100,10,1,1,91,100,60,72
21648,100,10,1,1,95,100,60,69
21647,100,10,1,1,93,100,60,77
21650,100,10,1,1,99,100,60,59
21649,100,10,1,1,97,100,60,83
21658,100,10,1,1,15,100,80,87
21655,100,10,1,1,9,100,80,121
21657,100,10,1,1,13,100,80,95
21654,100,10,1,1,7,100,80,140
21660,100,10,1,1,19,100,80,89
21653,100,10,1,1,5,100,80,159
21656,100,10,1,1,11,100,80,120
21661,100,10,1,1,21,100,80,79
21662,100,10,1,1,23,100,80,68
21659,100,10,1,1,17,100,80,129
21601,100,10,1,1,1,100,60,536
21664,100,10,1,1,27,100,80,60
21663,100,10,1,1,25,100,80,72
21665,100,10,1,1,29,100,80,62
21667,100,10,1,1,33,100,80,57
21666,100,10,1,1,31,100,80,89
21668,100,10,1,1,35,100,80,57
21652,100,10,1,1,3,100,80,207
21671,100,10,1,1,41,100,80,51
21669,100,10,1,1,37,100,80,71
21670,100,10,1,1,39,100,80,71
21674,100,10,1,1,47,100,80,60
21673,100,10,1,1,45,100,80,81
21675,100,10,1,1,49,100,80,60
21672,100,10,1,1,43,100,80,64
21676,100,10,1,1,51,100,80,65
21678,100,10,1,1,55,100,80,57
21677,100,10,1,1,53,100,80,63
21679,100,10,1,1,57,100,80,54
21680,100,10,1,1,59,100,80,55
21681,100,10,1,1,61,100,80,57
21682,100,10,1,1,63,100,80,67
21683,100,10,1,1,65,100,80,62
21685,100,10,1,1,69,100,80,56
21684,100,10,1,1,67,100,80,64
21686,100,10,1,1,71,100,80,60
21688,100,10,1,1,75,100,80,54
21687,100,10,1,1,73,100,80,58
21690,100,10,1,1,79,100,80,53
21689,100,10,1,1,77,100,80,66
21691,100,10,1,1,81,100,80,67
21693,100,10,1,1,85,100,80,52
21692,100,10,1,1,83,100,80,55
21694,100,10,1,1,87,100,80,58
21696,100,10,1,1,91,100,80,53
21697,100,10,1,1,93,100,80,46
21695,100,10,1,1,89,100,80,66
21699,100,10,1,1,97,100,80,50
21700,100,10,1,1,99,100,80,52
21698,100,10,1,1,95,100,80,65
21707,100,10,1,1,13,100,100,77
21705,100,10,1,1,9,100,100,102
21708,100,10,1,1,15,100,100,77
21709,100,10,1,1,17,100,100,80
21706,100,10,1,1,11,100,100,95
21704,100,10,1,1,7,100,100,115
21703,100,10,1,1,5,100,100,133
21711,100,10,1,1,21,100,100,78
21710,100,10,1,1,19,100,100,86
21713,100,10,1,1,25,100,100,62
21714,100,10,1,1,27,100,100,58
21712,100,10,1,1,23,100,100,82
21715,100,10,1,1,29,100,100,58
21651,100,10,1,1,1,100,80,509
21717,100,10,1,1,33,100,100,57
21718,100,10,1,1,35,100,100,49
21716,100,10,1,1,31,100,100,70
21702,100,10,1,1,3,100,100,227
21719,100,10,1,1,37,100,100,57
21720,100,10,1,1,39,100,100,60
21723,100,10,1,1,45,100,100,45
21721,100,10,1,1,41,100,100,65
21725,100,10,1,1,49,100,100,42
21722,100,10,1,1,43,100,100,85
21724,100,10,1,1,47,100,100,58
21727,100,10,1,1,53,100,100,59
21726,100,10,1,1,51,100,100,54
21728,100,10,1,1,55,100,100,53
21729,100,10,1,1,57,100,100,51
21731,100,10,1,1,61,100,100,44
21730,100,10,1,1,59,100,100,58
21732,100,10,1,1,63,100,100,48
21733,100,10,1,1,65,100,100,51
21735,100,10,1,1,69,100,100,44
21736,100,10,1,1,71,100,100,57
21734,100,10,1,1,67,100,100,64
21737,100,10,1,1,73,100,100,53
21739,100,10,1,1,77,100,100,43
21738,100,10,1,1,75,100,100,55
21741,100,10,1,1,81,100,100,54
21742,100,10,1,1,83,100,100,48
21740,100,10,1,1,79,100,100,52
21744,100,10,1,1,87,100,100,40
21745,100,10,1,1,89,100,100,36
21743,100,10,1,1,85,100,100,56
21746,100,10,1,1,91,100,100,51
21747,100,10,1,1,93,100,100,46
21748,100,10,1,1,95,100,100,43
21750,100,10,1,1,99,100,100,37
21749,100,10,1,1,97,100,100,49
21701,100,10,1,1,1,100,100,485
21758,100,10,1,1,15,100,20,210
21757,100,10,1,1,13,100,20,221
21759,100,10,1,1,17,100,20,186
21755,100,10,1,1,9,100,20,250
21756,100,10,1,1,11,100,20,251
21760,100,10,1,1,19,100,20,218
21764,100,10,1,1,27,100,20,165
21761,100,10,1,1,21,100,20,207
21763,100,10,1,1,25,100,20,209
21753,100,10,1,1,5,100,20,291
21765,100,10,1,1,29,100,20,180
21762,100,10,1,1,23,100,20,193
21752,100,10,1,1,3,100,20,312
21754,100,10,1,1,7,100,20,360
21766,100,10,1,1,31,100,20,180
21770,100,10,1,1,39,100,20,148
21769,100,10,1,1,37,100,20,161
21767,100,10,1,1,33,100,20,192
21775,100,10,1,1,49,100,20,131
21771,100,10,1,1,41,100,20,174
21768,100,10,1,1,35,100,20,181
21777,100,10,1,1,53,100,20,153
21773,100,10,1,1,45,100,20,168
21776,100,10,1,1,51,100,20,166
21772,100,10,1,1,43,100,20,194
21774,100,10,1,1,47,100,20,183
21780,100,10,1,1,59,100,20,156
21778,100,10,1,1,55,100,20,181
21779,100,10,1,1,57,100,20,216
21781,100,10,1,1,61,100,20,146
21782,100,10,1,1,63,100,20,151
21788,100,10,1,1,75,100,20,129
21783,100,10,1,1,65,100,20,160
21785,100,10,1,1,69,100,20,162
21786,100,10,1,1,71,100,20,151
21790,100,10,1,1,79,100,20,169
21787,100,10,1,1,73,100,20,151
21784,100,10,1,1,67,100,20,198
21789,100,10,1,1,77,100,20,180
21791,100,10,1,1,81,100,20,156
21794,100,10,1,1,87,100,20,160
21793,100,10,1,1,85,100,20,156
21792,100,10,1,1,83,100,20,155
21795,100,10,1,1,89,100,20,154
21797,100,10,1,1,93,100,20,149
21751,100,10,1,1,1,100,20,837
21805,100,10,1,1,9,100,40,138
21796,100,10,1,1,91,100,20,197
21806,100,10,1,1,11,100,40,130
21803,100,10,1,1,5,100,40,175
21804,100,10,1,1,7,100,40,208
21807,100,10,1,1,13,100,40,149
21808,100,10,1,1,15,100,40,138
21809,100,10,1,1,17,100,40,144
21802,100,10,1,1,3,100,40,212
21800,100,10,1,1,99,100,20,156
21799,100,10,1,1,97,100,20,161
21798,100,10,1,1,95,100,20,180
21810,100,10,1,1,19,100,40,118
21813,100,10,1,1,25,100,40,80
21812,100,10,1,1,23,100,40,128
21811,100,10,1,1,21,100,40,137
21815,100,10,1,1,29,100,40,115
21817,100,10,1,1,33,100,40,103
21814,100,10,1,1,27,100,40,121
21821,100,10,1,1,41,100,40,104
21816,100,10,1,1,31,100,40,127
21818,100,10,1,1,35,100,40,106
21822,100,10,1,1,43,100,40,89
21819,100,10,1,1,37,100,40,108
21820,100,10,1,1,39,100,40,108
21823,100,10,1,1,45,100,40,93
21824,100,10,1,1,47,100,40,101
21825,100,10,1,1,49,100,40,102
21826,100,10,1,1,51,100,40,85
21828,100,10,1,1,55,100,40,105
21827,100,10,1,1,53,100,40,112
21830,100,10,1,1,59,100,40,94
21829,100,10,1,1,57,100,40,100
21832,100,10,1,1,63,100,40,85
21835,100,10,1,1,69,100,40,79
21831,100,10,1,1,61,100,40,120
21834,100,10,1,1,67,100,40,99
21833,100,10,1,1,65,100,40,103
21836,100,10,1,1,71,100,40,86
21837,100,10,1,1,73,100,40,92
21838,100,10,1,1,75,100,40,88
21839,100,10,1,1,77,100,40,92
21840,100,10,1,1,79,100,40,95
21841,100,10,1,1,81,100,40,90
21842,100,10,1,1,83,100,40,85
21844,100,10,1,1,87,100,40,86
21845,100,10,1,1,89,100,40,82
21846,100,10,1,1,91,100,40,87
21843,100,10,1,1,85,100,40,82
21847,100,10,1,1,93,100,40,82
21850,100,10,1,1,99,100,40,80
21848,100,10,1,1,95,100,40,98
21849,100,10,1,1,97,100,40,94
21860,100,10,1,1,19,100,60,100
21857,100,10,1,1,13,100,60,86
21859,100,10,1,1,17,100,60,94
21801,100,10,1,1,1,100,40,631
21858,100,10,1,1,15,100,60,81
21856,100,10,1,1,11,100,60,120
21854,100,10,1,1,7,100,60,177
21855,100,10,1,1,9,100,60,155
21861,100,10,1,1,21,100,60,106
21853,100,10,1,1,5,100,60,179
21863,100,10,1,1,25,100,60,85
21862,100,10,1,1,23,100,60,121
21864,100,10,1,1,27,100,60,69
21852,100,10,1,1,3,100,60,235
21865,100,10,1,1,29,100,60,104
21867,100,10,1,1,33,100,60,75
21866,100,10,1,1,31,100,60,84
21869,100,10,1,1,37,100,60,68
21870,100,10,1,1,39,100,60,68
21868,100,10,1,1,35,100,60,72
21874,100,10,1,1,47,100,60,52
21875,100,10,1,1,49,100,60,71
21872,100,10,1,1,43,100,60,86
21871,100,10,1,1,41,100,60,82
21876,100,10,1,1,51,100,60,57
21873,100,10,1,1,45,100,60,84
21878,100,10,1,1,55,100,60,73
21879,100,10,1,1,57,100,60,70
21877,100,10,1,1,53,100,60,78
21880,100,10,1,1,59,100,60,62
21882,100,10,1,1,63,100,60,69
21881,100,10,1,1,61,100,60,77
21884,100,10,1,1,67,100,60,59
21885,100,10,1,1,69,100,60,61
21883,100,10,1,1,65,100,60,81
21887,100,10,1,1,73,100,60,61
21886,100,10,1,1,71,100,60,76
21888,100,10,1,1,75,100,60,77
21889,100,10,1,1,77,100,60,63
21890,100,10,1,1,79,100,60,73
21891,100,10,1,1,81,100,60,67
21893,100,10,1,1,85,100,60,69
21894,100,10,1,1,87,100,60,75
21895,100,10,1,1,89,100,60,67
21892,100,10,1,1,83,100,60,76
21896,100,10,1,1,91,100,60,65
21898,100,10,1,1,95,100,60,62
21899,100,10,1,1,97,100,60,88
21900,100,10,1,1,99,100,60,76
21897,100,10,1,1,93,100,60,92
21906,100,10,1,1,11,100,80,102
21910,100,10,1,1,19,100,80,64
21911,100,10,1,1,21,100,80,71
21909,100,10,1,1,17,100,80,73
21851,100,10,1,1,1,100,60,536
21908,100,10,1,1,15,100,80,99
21904,100,10,1,1,7,100,80,129
21907,100,10,1,1,13,100,80,107
21905,100,10,1,1,9,100,80,191
21903,100,10,1,1,5,100,80,166
21914,100,10,1,1,27,100,80,57
21912,100,10,1,1,23,100,80,103
21916,100,10,1,1,31,100,80,67
21917,100,10,1,1,33,100,80,51
21915,100,10,1,1,29,100,80,69
21919,100,10,1,1,37,100,80,57
21918,100,10,1,1,35,100,80,58
21913,100,10,1,1,25,100,80,107
21922,100,10,1,1,43,100,80,51
