[run number],number-of-tasks,vicinity-radius,self-conscious-coeff,dependence-exponent,number-of-people,initial-patience,willingness-to-help,[step]
13666,100,10,1,1,31,50,50,84
13665,100,10,1,1,29,50,50,96
13668,100,10,1,1,35,50,50,85
13652,100,10,1,1,3,50,50,239
13670,100,10,1,1,39,50,50,81
13669,100,10,1,1,37,50,50,74
13667,100,10,1,1,33,50,50,87
13673,100,10,1,1,45,50,50,74
13674,100,10,1,1,47,50,50,77
13671,100,10,1,1,41,50,50,93
13672,100,10,1,1,43,50,50,89
13675,100,10,1,1,49,50,50,83
13676,100,10,1,1,51,50,50,99
13678,100,10,1,1,55,50,50,78
13677,100,10,1,1,53,50,50,83
13681,100,10,1,1,61,50,50,72
13680,100,10,1,1,59,50,50,79
13679,100,10,1,1,57,50,50,96
13685,100,10,1,1,69,50,50,67
13682,100,10,1,1,63,50,50,82
13683,100,10,1,1,65,50,50,87
13684,100,10,1,1,67,50,50,85
13686,100,10,1,1,71,50,50,75
13689,100,10,1,1,77,50,50,76
13688,100,10,1,1,75,50,50,79
13687,100,10,1,1,73,50,50,75
13691,100,10,1,1,81,50,50,76
13690,100,10,1,1,79,50,50,88
13693,100,10,1,1,85,50,50,74
13692,100,10,1,1,83,50,50,76
13694,100,10,1,1,87,50,50,84
13696,100,10,1,1,91,50,50,75
13695,100,10,1,1,89,50,50,74
13699,100,10,1,1,97,50,50,69
13697,100,10,1,1,93,50,50,77
13698,100,10,1,1,95,50,50,82
13700,100,10,1,1,99,50,50,76
13704,100,10,1,1,7,100,50,129
13705,100,10,1,1,9,100,50,118
13706,100,10,1,1,11,100,50,106
13707,100,10,1,1,13,100,50,117
13703,100,10,1,1,5,100,50,181
13708,100,10,1,1,15,100,50,126
13709,100,10,1,1,17,100,50,83
13712,100,10,1,1,23,100,50,99
13710,100,10,1,1,19,100,50,149
13711,100,10,1,1,21,100,50,139
13714,100,10,1,1,27,100,50,82
13713,100,10,1,1,25,100,50,97
13651,100,10,1,1,1,50,50,588
13702,100,10,1,1,3,100,50,250
13715,100,10,1,1,29,100,50,111
13717,100,10,1,1,33,100,50,95
13716,100,10,1,1,31,100,50,95
13718,100,10,1,1,35,100,50,81
13719,100,10,1,1,37,100,50,80
13721,100,10,1,1,41,100,50,92
13722,100,10,1,1,43,100,50,95
13720,100,10,1,1,39,100,50,92
13723,100,10,1,1,45,100,50,77
13726,100,10,1,1,51,100,50,79
13727,100,10,1,1,53,100,50,70
13724,100,10,1,1,47,100,50,88
13725,100,10,1,1,49,100,50,101
13729,100,10,1,1,57,100,50,77
13728,100,10,1,1,55,100,50,79
13730,100,10,1,1,59,100,50,82
13731,100,10,1,1,61,100,50,94
13734,100,10,1,1,67,100,50,89
13732,100,10,1,1,63,100,50,95
13736,100,10,1,1,71,100,50,77
13733,100,10,1,1,65,100,50,92
13735,100,10,1,1,69,100,50,78
13737,100,10,1,1,73,100,50,78
13739,100,10,1,1,77,100,50,72
13738,100,10,1,1,75,100,50,84
13743,100,10,1,1,85,100,50,72
13742,100,10,1,1,83,100,50,85
13741,100,10,1,1,81,100,50,85
13740,100,10,1,1,79,100,50,87
13744,100,10,1,1,87,100,50,76
13746,100,10,1,1,91,100,50,84
13745,100,10,1,1,89,100,50,100
13748,100,10,1,1,95,100,50,64
13749,100,10,1,1,97,100,50,71
13747,100,10,1,1,93,100,50,75
13750,100,10,1,1,99,100,50,90
13759,100,10,1,1,17,200,50,103
13757,100,10,1,1,13,200,50,115
13756,100,10,1,1,11,200,50,116
13754,100,10,1,1,7,200,50,178
13758,100,10,1,1,15,200,50,144
13753,100,10,1,1,5,200,50,177
13760,100,10,1,1,19,200,50,90
13755,100,10,1,1,9,200,50,201
13762,100,10,1,1,23,200,50,92
13764,100,10,1,1,27,200,50,92
13761,100,10,1,1,21,200,50,107
13763,100,10,1,1,25,200,50,105
13765,100,10,1,1,29,200,50,85
13701,100,10,1,1,1,100,50,556
13766,100,10,1,1,31,200,50,102
13767,100,10,1,1,33,200,50,93
13770,100,10,1,1,39,200,50,71
13768,100,10,1,1,35,200,50,94
13769,100,10,1,1,37,200,50,93
13773,100,10,1,1,45,200,50,72
13752,100,10,1,1,3,200,50,282
13774,100,10,1,1,47,200,50,105
13771,100,10,1,1,41,200,50,98
13776,100,10,1,1,51,200,50,71
13772,100,10,1,1,43,200,50,109
13777,100,10,1,1,53,200,50,86
13775,100,10,1,1,49,200,50,92
13778,100,10,1,1,55,200,50,71
13780,100,10,1,1,59,200,50,70
13781,100,10,1,1,61,200,50,89
13779,100,10,1,1,57,200,50,99
13782,100,10,1,1,63,200,50,76
13786,100,10,1,1,71,200,50,76
13785,100,10,1,1,69,200,50,75
13783,100,10,1,1,65,200,50,90
13789,100,10,1,1,77,200,50,71
13784,100,10,1,1,67,200,50,95
13788,100,10,1,1,75,200,50,82
13787,100,10,1,1,73,200,50,87
13791,100,10,1,1,81,200,50,83
13792,100,10,1,1,83,200,50,74
13790,100,10,1,1,79,200,50,99
13793,100,10,1,1,85,200,50,78
13794,100,10,1,1,87,200,50,83
13796,100,10,1,1,91,200,50,72
13795,100,10,1,1,89,200,50,73
13797,100,10,1,1,93,200,50,89
13751,100,10,1,1,1,200,50,566
13799,100,10,1,1,97,200,50,73
13798,100,10,1,1,95,200,50,94
13800,100,10,1,1,99,200,50,88
13805,100,10,1,1,9,5,50,128
13806,100,10,1,1,11,5,50,135
13809,100,10,1,1,17,5,50,116
13807,100,10,1,1,13,5,50,146
13804,100,10,1,1,7,5,50,166
13808,100,10,1,1,15,5,50,157
13811,100,10,1,1,21,5,50,130
13810,100,10,1,1,19,5,50,134
13814,100,10,1,1,27,5,50,110
13813,100,10,1,1,25,5,50,125
13802,100,10,1,1,3,5,50,280
13803,100,10,1,1,5,5,50,237
13812,100,10,1,1,23,5,50,155
13816,100,10,1,1,31,5,50,113
13815,100,10,1,1,29,5,50,131
13818,100,10,1,1,35,5,50,92
13817,100,10,1,1,33,5,50,140
13819,100,10,1,1,37,5,50,114
13820,100,10,1,1,39,5,50,135
13821,100,10,1,1,41,5,50,128
13822,100,10,1,1,43,5,50,126
13825,100,10,1,1,49,5,50,111
13823,100,10,1,1,45,5,50,124
13824,100,10,1,1,47,5,50,114
13829,100,10,1,1,57,5,50,98
13826,100,10,1,1,51,5,50,124
13827,100,10,1,1,53,5,50,130
13828,100,10,1,1,55,5,50,115
13830,100,10,1,1,59,5,50,127
13831,100,10,1,1,61,5,50,112
13832,100,10,1,1,63,5,50,116
13834,100,10,1,1,67,5,50,109
13833,100,10,1,1,65,5,50,116
13835,100,10,1,1,69,5,50,117
13836,100,10,1,1,71,5,50,109
13837,100,10,1,1,73,5,50,117
13841,100,10,1,1,81,5,50,93
13801,100,10,1,1,1,5,50,658
13839,100,10,1,1,77,5,50,108
13838,100,10,1,1,75,5,50,116
13842,100,10,1,1,83,5,50,103
13840,100,10,1,1,79,5,50,122
13843,100,10,1,1,85,5,50,113
13846,100,10,1,1,91,5,50,108
13845,100,10,1,1,89,5,50,110
13844,100,10,1,1,87,5,50,117
13849,100,10,1,1,97,5,50,105
13853,100,10,1,1,5,10,50,159
13855,100,10,1,1,9,10,50,152
13854,100,10,1,1,7,10,50,173
13847,100,10,1,1,93,5,50,119
13856,100,10,1,1,11,10,50,149
13858,100,10,1,1,15,10,50,112
13857,100,10,1,1,13,10,50,158
13850,100,10,1,1,99,5,50,102
13848,100,10,1,1,95,5,50,135
13859,100,10,1,1,17,10,50,116
13860,100,10,1,1,19,10,50,104
13852,100,10,1,1,3,10,50,255
13862,100,10,1,1,23,10,50,107
13861,100,10,1,1,21,10,50,109
13864,100,10,1,1,27,10,50,106
13865,100,10,1,1,29,10,50,112
13866,100,10,1,1,31,10,50,105
13867,100,10,1,1,33,10,50,101
13863,100,10,1,1,25,10,50,115
13868,100,10,1,1,35,10,50,75
13871,100,10,1,1,41,10,50,81
13869,100,10,1,1,37,10,50,96
13870,100,10,1,1,39,10,50,94
13872,100,10,1,1,43,10,50,98
13874,100,10,1,1,47,10,50,88
13873,100,10,1,1,45,10,50,97
13875,100,10,1,1,49,10,50,103
13876,100,10,1,1,51,10,50,96
13877,100,10,1,1,53,10,50,101
13878,100,10,1,1,55,10,50,96
13879,100,10,1,1,57,10,50,91
13884,100,10,1,1,67,10,50,82
13883,100,10,1,1,65,10,50,91
13880,100,10,1,1,59,10,50,96
13882,100,10,1,1,63,10,50,99
13881,100,10,1,1,61,10,50,111
13885,100,10,1,1,69,10,50,92
13887,100,10,1,1,73,10,50,92
13888,100,10,1,1,75,10,50,90
13890,100,10,1,1,79,10,50,86
13886,100,10,1,1,71,10,50,109
13889,100,10,1,1,77,10,50,99
13891,100,10,1,1,81,10,50,96
13851,100,10,1,1,1,10,50,585
13892,100,10,1,1,83,10,50,89
13895,100,10,1,1,89,10,50,88
13893,100,10,1,1,85,10,50,89
13894,100,10,1,1,87,10,50,94
13897,100,10,1,1,93,10,50,96
13896,100,10,1,1,91,10,50,86
13905,100,10,1,1,9,20,50,110
13899,100,10,1,1,97,10,50,93
13906,100,10,1,1,11,20,50,118
13903,100,10,1,1,5,20,50,162
13898,100,10,1,1,95,10,50,114
13900,100,10,1,1,99,10,50,103
13909,100,10,1,1,17,20,50,90
13904,100,10,1,1,7,20,50,179
13907,100,10,1,1,13,20,50,111
13908,100,10,1,1,15,20,50,101
13910,100,10,1,1,19,20,50,118
13911,100,10,1,1,21,20,50,124
13912,100,10,1,1,23,20,50,87
13913,100,10,1,1,25,20,50,97
13914,100,10,1,1,27,20,50,86
13915,100,10,1,1,29,20,50,104
13916,100,10,1,1,31,20,50,103
13917,100,10,1,1,33,20,50,98
13920,100,10,1,1,39,20,50,86
13919,100,10,1,1,37,20,50,102
13921,100,10,1,1,41,20,50,84
13925,100,10,1,1,49,20,50,73
13918,100,10,1,1,35,20,50,106
13924,100,10,1,1,47,20,50,80
13922,100,10,1,1,43,20,50,90
13926,100,10,1,1,51,20,50,81
13927,100,10,1,1,53,20,50,86
13923,100,10,1,1,45,20,50,99
13928,100,10,1,1,55,20,50,76
13902,100,10,1,1,3,20,50,365
13929,100,10,1,1,57,20,50,77
13932,100,10,1,1,63,20,50,80
13931,100,10,1,1,61,20,50,90
13930,100,10,1,1,59,20,50,92
13937,100,10,1,1,73,20,50,77
13936,100,10,1,1,71,20,50,89
13933,100,10,1,1,65,20,50,87
13935,100,10,1,1,69,20,50,87
13938,100,10,1,1,75,20,50,88
13939,100,10,1,1,77,20,50,74
13934,100,10,1,1,67,20,50,83
13941,100,10,1,1,81,20,50,79
13942,100,10,1,1,83,20,50,75
13943,100,10,1,1,85,20,50,83
13940,100,10,1,1,79,20,50,100
13945,100,10,1,1,89,20,50,85
13944,100,10,1,1,87,20,50,90
13947,100,10,1,1,93,20,50,81
13946,100,10,1,1,91,20,50,87
13949,100,10,1,1,97,20,50,80
13948,100,10,1,1,95,20,50,89
13901,100,10,1,1,1,20,50,572
13950,100,10,1,1,99,20,50,81
13956,100,10,1,1,11,50,50,132
13955,100,10,1,1,9,50,50,133
13957,100,10,1,1,13,50,50,107
13954,100,10,1,1,7,50,50,192
13958,100,10,1,1,15,50,50,103
13960,100,10,1,1,19,50,50,83
13959,100,10,1,1,17,50,50,98
13962,100,10,1,1,23,50,50,100
13953,100,10,1,1,5,50,50,261
13965,100,10,1,1,29,50,50,86
13964,100,10,1,1,27,50,50,92
13961,100,10,1,1,21,50,50,101
13967,100,10,1,1,33,50,50,91
13968,100,10,1,1,35,50,50,85
13963,100,10,1,1,25,50,50,128
13969,100,10,1,1,37,50,50,73
13952,100,10,1,1,3,50,50,271
13966,100,10,1,1,31,50,50,111
13970,100,10,1,1,39,50,50,90
13972,100,10,1,1,43,50,50,82
13971,100,10,1,1,41,50,50,91
13973,100,10,1,1,45,50,50,93
13974,100,10,1,1,47,50,50,79
13975,100,10,1,1,49,50,50,94
13980,100,10,1,1,59,50,50,65
13979,100,10,1,1,57,50,50,80
13976,100,10,1,1,51,50,50,128
13981,100,10,1,1,61,50,50,77
13977,100,10,1,1,53,50,50,89
13978,100,10,1,1,55,50,50,78
13982,100,10,1,1,63,50,50,76
13984,100,10,1,1,67,50,50,82
13983,100,10,1,1,65,50,50,88
13985,100,10,1,1,69,50,50,77
13987,100,10,1,1,73,50,50,69
13986,100,10,1,1,71,50,50,82
13988,100,10,1,1,75,50,50,87
13989,100,10,1,1,77,50,50,82
13990,100,10,1,1,79,50,50,83
13992,100,10,1,1,83,50,50,71
13991,100,10,1,1,81,50,50,80
13995,100,10,1,1,89,50,50,79
13993,100,10,1,1,85,50,50,72
13994,100,10,1,1,87,50,50,95
13996,100,10,1,1,91,50,50,74
13997,100,10,1,1,93,50,50,71
13999,100,10,1,1,97,50,50,74
13998,100,10,1,1,95,50,50,91
14000,100,10,1,1,99,50,50,80
14007,100,10,1,1,13,100,50,108
14009,100,10,1,1,17,100,50,90
14006,100,10,1,1,11,100,50,125
14010,100,10,1,1,19,100,50,82
14003,100,10,1,1,5,100,50,223
14008,100,10,1,1,15,100,50,102
14004,100,10,1,1,7,100,50,142
14005,100,10,1,1,9,100,50,140
14012,100,10,1,1,23,100,50,90
14013,100,10,1,1,25,100,50,90
13951,100,10,1,1,1,50,50,583
14011,100,10,1,1,21,100,50,103
14015,100,10,1,1,29,100,50,81
14014,100,10,1,1,27,100,50,96
14002,100,10,1,1,3,100,50,264
14017,100,10,1,1,33,100,50,91
14019,100,10,1,1,37,100,50,70
14020,100,10,1,1,39,100,50,87
14016,100,10,1,1,31,100,50,94
14018,100,10,1,1,35,100,50,81
14021,100,10,1,1,41,100,50,87
14023,100,10,1,1,45,100,50,76
14022,100,10,1,1,43,100,50,90
14025,100,10,1,1,49,100,50,85
14026,100,10,1,1,51,100,50,88
14024,100,10,1,1,47,100,50,106
14027,100,10,1,1,53,100,50,90
14029,100,10,1,1,57,100,50,66
14028,100,10,1,1,55,100,50,105
14030,100,10,1,1,59,100,50,68
14033,100,10,1,1,65,100,50,70
14032,100,10,1,1,63,100,50,74
14031,100,10,1,1,61,100,50,89
14034,100,10,1,1,67,100,50,75
14035,100,10,1,1,69,100,50,86
14037,100,10,1,1,73,100,50,75
14038,100,10,1,1,75,100,50,68
14036,100,10,1,1,71,100,50,80
14040,100,10,1,1,79,100,50,88
14039,100,10,1,1,77,100,50,82
14043,100,10,1,1,85,100,50,78
14041,100,10,1,1,81,100,50,99
14042,100,10,1,1,83,100,50,89
14044,100,10,1,1,87,100,50,84
14045,100,10,1,1,89,100,50,84
14048,100,10,1,1,95,100,50,78
14049,100,10,1,1,97,100,50,70
14046,100,10,1,1,91,100,50,84
14047,100,10,1,1,93,100,50,80
14050,100,10,1,1,99,100,50,75
14001,100,10,1,1,1,100,50,576
14055,100,10,1,1,9,200,50,164
14054,100,10,1,1,7,200,50,158
14056,100,10,1,1,11,200,50,119
14057,100,10,1,1,13,200,50,112
14059,100,10,1,1,17,200,50,107
14058,100,10,1,1,15,200,50,117
14062,100,10,1,1,23,200,50,89
14063,100,10,1,1,25,200,50,94
14053,100,10,1,1,5,200,50,198
14060,100,10,1,1,19,200,50,113
14061,100,10,1,1,21,200,50,102
14064,100,10,1,1,27,200,50,124
14065,100,10,1,1,29,200,50,91
14066,100,10,1,1,31,200,50,87
14068,100,10,1,1,35,200,50,74
14070,100,10,1,1,39,200,50,71
14069,100,10,1,1,37,200,50,90
14052,100,10,1,1,3,200,50,255
14071,100,10,1,1,41,200,50,79
14067,100,10,1,1,33,200,50,106
14072,100,10,1,1,43,200,50,97
14073,100,10,1,1,45,200,50,87
14075,100,10,1,1,49,200,50,89
14074,100,10,1,1,47,200,50,94
14076,100,10,1,1,51,200,50,86
14079,100,10,1,1,57,200,50,72
14078,100,10,1,1,55,200,50,84
14077,100,10,1,1,53,200,50,90
14080,100,10,1,1,59,200,50,63
14082,100,10,1,1,63,200,50,67
14081,100,10,1,1,61,200,50,93
14084,100,10,1,1,67,200,50,77
14085,100,10,1,1,69,200,50,72
14088,100,10,1,1,75,200,50,65
14083,100,10,1,1,65,200,50,90
14087,100,10,1,1,73,200,50,79
14086,100,10,1,1,71,200,50,94
14094,100,10,1,1,87,200,50,74
14091,100,10,1,1,81,200,50,73
14089,100,10,1,1,77,200,50,84
14093,100,10,1,1,85,200,50,84
14092,100,10,1,1,83,200,50,96
14090,100,10,1,1,79,200,50,101
14095,100,10,1,1,89,200,50,99
14096,100,10,1,1,91,200,50,75
14097,100,10,1,1,93,200,50,77
14098,100,10,1,1,95,200,50,68
14100,100,10,1,1,99,200,50,64
14099,100,10,1,1,97,200,50,83
14051,100,10,1,1,1,200,50,544
14104,100,10,1,1,7,5,50,152
14106,100,10,1,1,11,5,50,153
14105,100,10,1,1,9,5,50,164
14107,100,10,1,1,13,5,50,153
14109,100,10,1,1,17,5,50,151
14108,100,10,1,1,15,5,50,160
14111,100,10,1,1,21,5,50,117
14113,100,10,1,1,25,5,50,114
14103,100,10,1,1,5,5,50,242
14112,100,10,1,1,23,5,50,126
14110,100,10,1,1,19,5,50,152
14102,100,10,1,1,3,5,50,230
14114,100,10,1,1,27,5,50,132
14115,100,10,1,1,29,5,50,126
14116,100,10,1,1,31,5,50,140
14118,100,10,1,1,35,5,50,103
14121,100,10,1,1,41,5,50,112
14117,100,10,1,1,33,5,50,132
14120,100,10,1,1,39,5,50,138
14123,100,10,1,1,45,5,50,123
14119,100,10,1,1,37,5,50,127
14125,100,10,1,1,49,5,50,108
14122,100,10,1,1,43,5,50,125
14124,100,10,1,1,47,5,50,125
14127,100,10,1,1,53,5,50,121
14128,100,10,1,1,55,5,50,115
14126,100,10,1,1,51,5,50,139
14130,100,10,1,1,59,5,50,116
14129,100,10,1,1,57,5,50,145
14132,100,10,1,1,63,5,50,110
14133,100,10,1,1,65,5,50,109
14131,100,10,1,1,61,5,50,151
14134,100,10,1,1,67,5,50,111
14139,100,10,1,1,77,5,50,96
14136,100,10,1,1,71,5,50,108
14138,100,10,1,1,75,5,50,98
14135,100,10,1,1,69,5,50,128
14137,100,10,1,1,73,5,50,129
14143,100,10,1,1,85,5,50,111
14101,100,10,1,1,1,5,50,693
14141,100,10,1,1,81,5,50,126
14140,100,10,1,1,79,5,50,122
14142,100,10,1,1,83,5,50,126
14145,100,10,1,1,89,5,50,113
14144,100,10,1,1,87,5,50,135
14157,100,10,1,1,13,10,50,82
14146,100,10,1,1,91,5,50,121
14147,100,10,1,1,93,5,50,105
14153,100,10,1,1,5,10,50,147
14154,100,10,1,1,7,10,50,136
14155,100,10,1,1,9,10,50,134
14156,100,10,1,1,11,10,50,118
14158,100,10,1,1,15,10,50,123
14148,100,10,1,1,95,5,50,117
14152,100,10,1,1,3,10,50,227
14160,100,10,1,1,19,10,50,93
14159,100,10,1,1,17,10,50,127
14161,100,10,1,1,21,10,50,101
14162,100,10,1,1,23,10,50,81
14149,100,10,1,1,97,5,50,129
14150,100,10,1,1,99,5,50,129
14166,100,10,1,1,31,10,50,70
14163,100,10,1,1,25,10,50,114
14164,100,10,1,1,27,10,50,116
14165,100,10,1,1,29,10,50,98
14169,100,10,1,1,37,10,50,99
14168,100,10,1,1,35,10,50,110
14167,100,10,1,1,33,10,50,115
14170,100,10,1,1,39,10,50,111
14171,100,10,1,1,41,10,50,88
14173,100,10,1,1,45,10,50,89
14172,100,10,1,1,43,10,50,93
14175,100,10,1,1,49,10,50,75
14174,100,10,1,1,47,10,50,101
14176,100,10,1,1,51,10,50,111
14177,100,10,1,1,53,10,50,120
14178,100,10,1,1,55,10,50,92
14181,100,10,1,1,61,10,50,93
14179,100,10,1,1,57,10,50,110
14180,100,10,1,1,59,10,50,113
14184,100,10,1,1,67,10,50,99
14182,100,10,1,1,63,10,50,110
14187,100,10,1,1,73,10,50,76
14183,100,10,1,1,65,10,50,103
14186,100,10,1,1,71,10,50,101
14185,100,10,1,1,69,10,50,96
14188,100,10,1,1,75,10,50,87
14190,100,10,1,1,79,10,50,75
14189,100,10,1,1,77,10,50,91
14191,100,10,1,1,81,10,50,77
14192,100,10,1,1,83,10,50,77
14193,100,10,1,1,85,10,50,91
14195,100,10,1,1,89,10,50,91
14194,100,10,1,1,87,10,50,100
14151,100,10,1,1,1,10,50,557
14197,100,10,1,1,93,10,50,86
14199,100,10,1,1,97,10,50,77
14196,100,10,1,1,91,10,50,98
14198,100,10,1,1,95,10,50,90
14206,100,10,1,1,11,20,50,112
14207,100,10,1,1,13,20,50,92
14205,100,10,1,1,9,20,50,161
14200,100,10,1,1,99,10,50,89
14204,100,10,1,1,7,20,50,175
14208,100,10,1,1,15,20,50,115
14210,100,10,1,1,19,20,50,95
14209,100,10,1,1,17,20,50,105
14211,100,10,1,1,21,20,50,111
14213,100,10,1,1,25,20,50,84
14212,100,10,1,1,23,20,50,106
14203,100,10,1,1,5,20,50,243
14216,100,10,1,1,31,20,50,82
14214,100,10,1,1,27,20,50,91
14215,100,10,1,1,29,20,50,87
14219,100,10,1,1,37,20,50,90
14220,100,10,1,1,39,20,50,83
14217,100,10,1,1,33,20,50,110
14218,100,10,1,1,35,20,50,95
14202,100,10,1,1,3,20,50,293
14221,100,10,1,1,41,20,50,88
14222,100,10,1,1,43,20,50,102
14223,100,10,1,1,45,20,50,85
14224,100,10,1,1,47,20,50,78
14228,100,10,1,1,55,20,50,77
14229,100,10,1,1,57,20,50,70
14230,100,10,1,1,59,20,50,76
14225,100,10,1,1,49,20,50,94
14227,100,10,1,1,53,20,50,97
14226,100,10,1,1,51,20,50,94
14232,100,10,1,1,63,20,50,83
14234,100,10,1,1,67,20,50,84
14233,100,10,1,1,65,20,50,85
14231,100,10,1,1,61,20,50,100
14235,100,10,1,1,69,20,50,89
14236,100,10,1,1,71,20,50,79
14239,100,10,1,1,77,20,50,75
14238,100,10,1,1,75,20,50,79
14237,100,10,1,1,73,20,50,90
14240,100,10,1,1,79,20,50,76
14241,100,10,1,1,81,20,50,74
14245,100,10,1,1,89,20,50,66
14242,100,10,1,1,83,20,50,88
14243,100,10,1,1,85,20,50,75
14244,100,10,1,1,87,20,50,87
14249,100,10,1,1,97,20,50,68
14247,100,10,1,1,93,20,50,75
14246,100,10,1,1,91,20,50,88
14248,100,10,1,1,95,20,50,75
14250,100,10,1,1,99,20,50,77
14256,100,10,1,1,11,50,50,97
14201,100,10,1,1,1,20,50,575
14254,100,10,1,1,7,50,50,147
14255,100,10,1,1,9,50,50,150
14258,100,10,1,1,15,50,50,113
14257,100,10,1,1,13,50,50,156
14260,100,10,1,1,19,50,50,122
14259,100,10,1,1,17,50,50,120
14253,100,10,1,1,5,50,50,248
14261,100,10,1,1,21,50,50,101
14264,100,10,1,1,27,50,50,90
14265,100,10,1,1,29,50,50,116
14262,100,10,1,1,23,50,50,135
14266,100,10,1,1,31,50,50,108
14263,100,10,1,1,25,50,50,131
14267,100,10,1,1,33,50,50,132
14269,100,10,1,1,37,50,50,89
14268,100,10,1,1,35,50,50,100
14252,100,10,1,1,3,50,50,277
14270,100,10,1,1,39,50,50,79
14271,100,10,1,1,41,50,50,72
14276,100,10,1,1,51,50,50,72
14275,100,10,1,1,49,50,50,85
14273,100,10,1,1,45,50,50,84
14274,100,10,1,1,47,50,50,93
14272,100,10,1,1,43,50,50,99
14278,100,10,1,1,55,50,50,85
14279,100,10,1,1,57,50,50,95
14280,100,10,1,1,59,50,50,89
14277,100,10,1,1,53,50,50,98
14285,100,10,1,1,69,50,50,63
14281,100,10,1,1,61,50,50,80
14286,100,10,1,1,71,50,50,71
14282,100,10,1,1,63,50,50,85
14284,100,10,1,1,67,50,50,82
14283,100,10,1,1,65,50,50,98
14287,100,10,1,1,73,50,50,64
14288,100,10,1,1,75,50,50,82
14290,100,10,1,1,79,50,50,90
14289,100,10,1,1,77,50,50,87
14291,100,10,1,1,81,50,50,82
14292,100,10,1,1,83,50,50,76
14293,100,10,1,1,85,50,50,69
14296,100,10,1,1,91,50,50,69
14295,100,10,1,1,89,50,50,78
14294,100,10,1,1,87,50,50,100
14298,100,10,1,1,95,50,50,86
14299,100,10,1,1,97,50,50,87
14300,100,10,1,1,99,50,50,80
14297,100,10,1,1,93,50,50,92
14307,100,10,1,1,13,100,50,101
14305,100,10,1,1,9,100,50,115
14306,100,10,1,1,11,100,50,149
14308,100,10,1,1,15,100,50,87
14309,100,10,1,1,17,100,50,98
14251,100,10,1,1,1,50,50,575
14304,100,10,1,1,7,100,50,169
14312,100,10,1,1,23,100,50,88
14303,100,10,1,1,5,100,50,174
14313,100,10,1,1,25,100,50,84
14311,100,10,1,1,21,100,50,98
14314,100,10,1,1,27,100,50,93
14302,100,10,1,1,3,100,50,269
14310,100,10,1,1,19,100,50,147
14315,100,10,1,1,29,100,50,107
14319,100,10,1,1,37,100,50,81
14318,100,10,1,1,35,100,50,94
14316,100,10,1,1,31,100,50,98
14317,100,10,1,1,33,100,50,95
14321,100,10,1,1,41,100,50,85
14323,100,10,1,1,45,100,50,72
14320,100,10,1,1,39,100,50,88
14325,100,10,1,1,49,100,50,74
14324,100,10,1,1,47,100,50,78
14322,100,10,1,1,43,100,50,95
14326,100,10,1,1,51,100,50,96
14329,100,10,1,1,57,100,50,79
14328,100,10,1,1,55,100,50,87
14327,100,10,1,1,53,100,50,100
14330,100,10,1,1,59,100,50,78
14332,100,10,1,1,63,100,50,70
14331,100,10,1,1,61,100,50,87
14334,100,10,1,1,67,100,50,90
14333,100,10,1,1,65,100,50,87
14336,100,10,1,1,71,100,50,84
14338,100,10,1,1,75,100,50,74
14335,100,10,1,1,69,100,50,88
14337,100,10,1,1,73,100,50,84
14340,100,10,1,1,79,100,50,75
14341,100,10,1,1,81,100,50,75
14339,100,10,1,1,77,100,50,90
14342,100,10,1,1,83,100,50,72
14343,100,10,1,1,85,100,50,74
14344,100,10,1,1,87,100,50,90
14345,100,10,1,1,89,100,50,84
14346,100,10,1,1,91,100,50,74
14347,100,10,1,1,93,100,50,78
14348,100,10,1,1,95,100,50,66
14349,100,10,1,1,97,100,50,73
14301,100,10,1,1,1,100,50,572
14358,100,10,1,1,15,200,50,88
14356,100,10,1,1,11,200,50,99
14355,100,10,1,1,9,200,50,126
14350,100,10,1,1,99,100,50,93
14359,100,10,1,1,17,200,50,89
14357,100,10,1,1,13,200,50,124
14354,100,10,1,1,7,200,50,177
14363,100,10,1,1,25,200,50,79
14361,100,10,1,1,21,200,50,96
14360,100,10,1,1,19,200,50,120
14353,100,10,1,1,5,200,50,202
14364,100,10,1,1,27,200,50,95
14365,100,10,1,1,29,200,50,92
14362,100,10,1,1,23,200,50,149
14369,100,10,1,1,37,200,50,78
14366,100,10,1,1,31,200,50,98
14371,100,10,1,1,41,200,50,73
14368,100,10,1,1,35,200,50,84
14370,100,10,1,1,39,200,50,90
14367,100,10,1,1,33,200,50,106
14372,100,10,1,1,43,200,50,102
14376,100,10,1,1,51,200,50,75
14373,100,10,1,1,45,200,50,96
14374,100,10,1,1,47,200,50,91
14352,100,10,1,1,3,200,50,315
14375,100,10,1,1,49,200,50,98
14378,100,10,1,1,55,200,50,102
14380,100,10,1,1,59,200,50,75
14377,100,10,1,1,53,200,50,101
14379,100,10,1,1,57,200,50,87
14381,100,10,1,1,61,200,50,72
14383,100,10,1,1,65,200,50,73
14382,100,10,1,1,63,200,50,93
14384,100,10,1,1,67,200,50,74
14386,100,10,1,1,71,200,50,69
14385,100,10,1,1,69,200,50,78
14388,100,10,1,1,75,200,50,72
14390,100,10,1,1,79,200,50,73
14389,100,10,1,1,77,200,50,73
14387,100,10,1,1,73,200,50,93
14391,100,10,1,1,81,200,50,77
14392,100,10,1,1,83,200,50,71
14393,100,10,1,1,85,200,50,70
14395,100,10,1,1,89,200,50,75
14394,100,10,1,1,87,200,50,78
14398,100,10,1,1,95,200,50,65
